"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Maui Nui",1000,"interpolated",1,0.999,4.458,4.39,4.526,91
"Maui Nui",1000,"interpolated",2,0.999,2.856,2.812,2.9,91
"O'ahu Island",1000,"interpolated",0,0.998,14.55,14.157,14.944,91
"O'ahu Island",1000,"interpolated",1,0.998,6.31,6.212,6.407,91
"O'ahu Island",1000,"interpolated",2,0.998,5.214,5.144,5.283,91
"Hawai'i Island",1000,"interpolated",0,0.998,14.172,13.939,14.404,92
"Hawai'i Island",1000,"interpolated",1,0.998,3.421,3.36,3.481,92
"Hawai'i Island",1000,"interpolated",2,0.998,2.334,2.293,2.375,92
"Kaua'i Island",1000,"interpolated",0,0.993,28.888,28.091,29.685,92
"Kaua'i Island",1000,"interpolated",1,0.993,7.627,7.491,7.763,92
"Kaua'i Island",1000,"interpolated",2,0.993,5.126,5.046,5.205,92
"Maui Nui",1000,"interpolated",0,0.999,13.432,13.142,13.721,92
"Maui Nui",1000,"interpolated",1,0.999,5.123,5.056,5.19,92
"Maui Nui",1000,"interpolated",2,0.999,3.698,3.65,3.745,92
"O'ahu Island",1000,"interpolated",0,0.997,19.225,18.669,19.782,92
"O'ahu Island",1000,"interpolated",1,0.997,4.067,3.951,4.182,92
"O'ahu Island",1000,"interpolated",2,0.997,2.982,2.932,3.033,92
"Hawai'i Island",1000,"interpolated",0,1,5.854,5.762,5.945,93
"Hawai'i Island",1000,"interpolated",1,1,1.457,1.434,1.48,93
"Hawai'i Island",1000,"interpolated",2,1,1.188,1.176,1.2,93
"Kaua'i Island",1000,"interpolated",0,0.993,36.855,36.148,37.561,93
"Kaua'i Island",1000,"interpolated",1,0.993,7.52,7.344,7.696,93
"Kaua'i Island",1000,"interpolated",2,0.993,4.407,4.322,4.493,93
"Maui Nui",1000,"interpolated",0,0.998,15.687,15.461,15.913,93
"Maui Nui",1000,"interpolated",1,0.998,4.23,4.162,4.298,93
"Maui Nui",1000,"interpolated",2,0.998,2.53,2.488,2.571,93
"O'ahu Island",1000,"interpolated",0,0.996,15.484,14.986,15.982,93
"O'ahu Island",1000,"interpolated",1,0.996,4.624,4.557,4.692,93
"O'ahu Island",1000,"interpolated",2,0.996,3.142,3.088,3.197,93
"Hawai'i Island",1000,"interpolated",0,0.999,13.018,12.705,13.331,94
"Hawai'i Island",1000,"interpolated",1,0.999,4.089,4.01,4.168,94
"Hawai'i Island",1000,"interpolated",2,0.999,2.988,2.945,3.031,94
"Kaua'i Island",1000,"interpolated",0,0.994,28.224,27.508,28.94,94
"Kaua'i Island",1000,"interpolated",1,0.994,6.669,6.546,6.792,94
"Kaua'i Island",1000,"interpolated",2,0.994,4.668,4.602,4.734,94
"Maui Nui",1000,"interpolated",0,0.998,10.415,9.985,10.844,94
"Maui Nui",1000,"interpolated",1,0.998,4.226,4.172,4.28,94
"Maui Nui",1000,"interpolated",2,0.998,3.464,3.419,3.508,94
"O'ahu Island",1000,"interpolated",0,0.997,16.265,15.884,16.647,94
"O'ahu Island",1000,"interpolated",1,0.997,3.796,3.723,3.87,94
"O'ahu Island",1000,"interpolated",2,0.997,2.595,2.547,2.643,94
"Hawai'i Island",1000,"interpolated",0,0.999,11.169,10.984,11.355,95
"Hawai'i Island",1000,"interpolated",1,0.999,3.924,3.867,3.982,95
"Hawai'i Island",1000,"interpolated",2,0.999,2.458,2.418,2.498,95
"Kaua'i Island",1000,"interpolated",0,0.993,35.062,34.307,35.817,95
"Kaua'i Island",1000,"interpolated",1,0.993,7.833,7.648,8.018,95
"Kaua'i Island",1000,"interpolated",2,0.993,4.889,4.788,4.99,95
"Maui Nui",1000,"interpolated",0,0.998,16.181,15.906,16.456,95
"Maui Nui",1000,"interpolated",1,0.998,5.739,5.659,5.818,95
"Maui Nui",1000,"interpolated",2,0.998,4.096,4.04,4.152,95
"O'ahu Island",1000,"interpolated",0,0.997,16.374,15.844,16.904,95
"O'ahu Island",1000,"interpolated",1,0.997,5.587,5.492,5.682,95
"O'ahu Island",1000,"interpolated",2,0.997,4.474,4.41,4.538,95
"Hawai'i Island",1000,"interpolated",0,0.999,16.481,16.158,16.803,96
"Hawai'i Island",1000,"interpolated",1,0.999,4.734,4.616,4.852,96
"Hawai'i Island",1000,"interpolated",2,0.999,3.159,3.079,3.238,96
"Kaua'i Island",1000,"interpolated",0,0.995,27.374,26.749,27.998,96
"Kaua'i Island",1000,"interpolated",1,0.995,6.185,6.064,6.306,96
"Kaua'i Island",1000,"interpolated",2,0.995,3.809,3.738,3.879,96
"Maui Nui",1000,"interpolated",0,0.999,15.905,15.696,16.114,96
"Maui Nui",1000,"interpolated",1,0.999,5.581,5.511,5.651,96
"Maui Nui",1000,"interpolated",2,0.999,3.857,3.807,3.907,96
"O'ahu Island",1000,"interpolated",0,0.997,24.516,24.058,24.975,96
"O'ahu Island",1000,"interpolated",1,0.997,5.358,5.207,5.509,96
"O'ahu Island",1000,"interpolated",2,0.997,3.463,3.391,3.535,96
"Hawai'i Island",1000,"interpolated",0,0.999,7.448,7.219,7.677,97
"Hawai'i Island",1000,"interpolated",1,0.999,2.215,2.188,2.241,97
"Hawai'i Island",1000,"interpolated",2,0.999,1.643,1.626,1.659,97
"Kaua'i Island",1000,"interpolated",0,0.994,28.224,27.474,28.974,97
"Kaua'i Island",1000,"interpolated",1,0.994,6.932,6.799,7.066,97
"Kaua'i Island",1000,"interpolated",2,0.994,4.842,4.766,4.917,97
"Maui Nui",1000,"interpolated",0,0.999,13.179,12.958,13.4,97
"Maui Nui",1000,"interpolated",1,0.999,4.475,4.407,4.542,97
"Maui Nui",1000,"interpolated",2,0.999,3.168,3.118,3.217,97
"O'ahu Island",1000,"interpolated",0,0.998,16.309,15.967,16.65,97
"O'ahu Island",1000,"interpolated",1,0.998,3.749,3.679,3.819,97
"O'ahu Island",1000,"interpolated",2,0.998,2.55,2.51,2.589,97
"Hawai'i Island",1000,"interpolated",0,0.999,9.593,9.472,9.714,98
"Hawai'i Island",1000,"interpolated",1,0.999,2.948,2.906,2.99,98
"Hawai'i Island",1000,"interpolated",2,0.999,1.956,1.928,1.983,98
"Kaua'i Island",1000,"interpolated",0,0.994,24.014,23.266,24.763,98
"Kaua'i Island",1000,"interpolated",1,0.994,6.45,6.334,6.567,98
"Kaua'i Island",1000,"interpolated",2,0.994,4.583,4.515,4.651,98
"Maui Nui",1000,"interpolated",0,0.998,12.936,12.626,13.246,98
"Maui Nui",1000,"interpolated",1,0.998,4.146,4.092,4.2,98
"Maui Nui",1000,"interpolated",2,0.998,3.039,3.005,3.073,98
"O'ahu Island",1000,"interpolated",0,0.996,14.252,13.714,14.791,98
"O'ahu Island",1000,"interpolated",1,0.996,3.829,3.766,3.891,98
"O'ahu Island",1000,"interpolated",2,0.996,2.697,2.655,2.739,98
"Hawai'i Island",1000,"interpolated",0,1,11.924,11.871,11.977,99
"Hawai'i Island",1000,"interpolated",1,1,3.974,3.895,4.052,99
"Hawai'i Island",1000,"interpolated",2,1,2.869,2.832,2.905,99
"Kaua'i Island",1000,"interpolated",0,0.995,22.66,21.937,23.384,99
"Kaua'i Island",1000,"interpolated",1,0.995,6.257,6.144,6.369,99
"Kaua'i Island",1000,"interpolated",2,0.995,4.54,4.474,4.607,99
"Maui Nui",1000,"interpolated",0,0.999,11.131,10.919,11.344,99
"Maui Nui",1000,"interpolated",1,0.999,3.848,3.798,3.897,99
"Maui Nui",1000,"interpolated",2,0.999,2.889,2.851,2.927,99
"O'ahu Island",1000,"interpolated",0,0.995,20.394,19.837,20.951,99
"O'ahu Island",1000,"interpolated",1,0.995,4.32,4.245,4.394,99
"O'ahu Island",1000,"interpolated",2,0.995,2.803,2.756,2.851,99
"Hawai'i Island",1000,"interpolated",0,0.999,9.98,9.672,10.288,100
"Hawai'i Island",1000,"interpolated",1,0.999,3.126,3.069,3.183,100
"Hawai'i Island",1000,"interpolated",2,0.999,2.195,2.158,2.232,100
"Kaua'i Island",1000,"interpolated",0,0.993,33.875,33.071,34.679,100
"Kaua'i Island",1000,"interpolated",1,0.993,7.205,7.04,7.369,100
"Kaua'i Island",1000,"interpolated",2,0.993,4.17,4.089,4.252,100
"Maui Nui",1000,"interpolated",0,0.998,17.837,17.488,18.187,100
"Maui Nui",1000,"interpolated",1,0.998,5.735,5.663,5.807,100
"Maui Nui",1000,"interpolated",2,0.998,4.039,3.979,4.099,100
"O'ahu Island",1000,"interpolated",0,0.997,14.11,13.699,14.522,100
"O'ahu Island",1000,"interpolated",1,0.997,3.286,3.228,3.344,100
"O'ahu Island",1000,"interpolated",2,0.997,2.389,2.346,2.432,100
