"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration","fit","se.fit","uprS","lwrS"
"6461",700,"interpolated",0,17.103,16.753,17.454,0.997,0.996,0.997,"Maui Nui","59",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"6471",800,"interpolated",0,17.407,17.037,17.777,0.997,0.997,0.998,"Maui Nui","59",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"6481",900,"interpolated",0,17.662,17.275,18.049,0.998,0.997,0.998,"Maui Nui","59",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"6491",1000,"interpolated",0,17.882,17.479,18.285,0.998,0.998,0.998,"Maui Nui","59",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"6501",1,"interpolated",0,1,1,1,0.252,0.249,0.255,"Maui Nui","60",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"6511",100,"interpolated",0,8.819,8.694,8.944,0.977,0.976,0.978,"Maui Nui","60",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"6521",200,"interpolated",0,10.4,10.243,10.557,0.989,0.989,0.99,"Maui Nui","60",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"6531",300,"interpolated",0,11.241,11.067,11.416,0.994,0.993,0.994,"Maui Nui","60",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"6541",400,"interpolated",0,11.765,11.581,11.95,0.996,0.995,0.996,"Maui Nui","60",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"6551",500,"interpolated",0,12.121,11.93,12.311,0.997,0.997,0.997,"Maui Nui","60",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"6561",600,"interpolated",0,12.377,12.182,12.572,0.998,0.998,0.998,"Maui Nui","60",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"6571",700,"interpolated",0,12.57,12.373,12.768,0.998,0.998,0.998,"Maui Nui","60",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"6581",800,"interpolated",0,12.723,12.524,12.922,0.999,0.998,0.999,"Maui Nui","60",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"6591",900,"interpolated",0,12.846,12.646,13.046,0.999,0.999,0.999,"Maui Nui","60",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"6601",1000,"interpolated",0,12.949,12.748,13.149,0.999,0.999,0.999,"Maui Nui","60",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"6611",1,"interpolated",0,1,1,1,0.326,0.32,0.332,"Maui Nui","61",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"6621",100,"interpolated",0,7.999,7.868,8.13,0.986,0.985,0.987,"Maui Nui","61",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"6631",200,"interpolated",0,8.969,8.764,9.173,0.993,0.992,0.993,"Maui Nui","61",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"6641",300,"interpolated",0,9.598,9.351,9.844,0.995,0.994,0.995,"Maui Nui","61",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"6651",400,"interpolated",0,10.071,9.796,10.345,0.996,0.995,0.996,"Maui Nui","61",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"6661",500,"interpolated",0,10.438,10.142,10.734,0.997,0.996,0.997,"Maui Nui","61",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"6671",600,"interpolated",0,10.73,10.416,11.044,0.997,0.997,0.998,"Maui Nui","61",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"6681",700,"interpolated",0,10.967,10.637,11.296,0.998,0.998,0.998,"Maui Nui","61",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"6691",800,"interpolated",0,11.162,10.819,11.505,0.998,0.998,0.998,"Maui Nui","61",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"6701",900,"interpolated",0,11.326,10.971,11.682,0.998,0.998,0.999,"Maui Nui","61",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"6711",1000,"interpolated",0,11.466,11.1,11.832,0.999,0.998,0.999,"Maui Nui","61",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"6721",1,"interpolated",0,1,1,1,0.426,0.42,0.432,"Maui Nui","62",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"6731",100,"interpolated",0,8.413,8.292,8.535,0.981,0.98,0.982,"Maui Nui","62",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"6741",200,"interpolated",0,9.677,9.517,9.837,0.991,0.991,0.992,"Maui Nui","62",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"6751",300,"interpolated",0,10.393,10.207,10.58,0.994,0.994,0.994,"Maui Nui","62",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"6761",400,"interpolated",0,10.913,10.71,11.116,0.995,0.995,0.996,"Maui Nui","62",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"6771",500,"interpolated",0,11.321,11.108,11.534,0.996,0.996,0.997,"Maui Nui","62",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"6781",600,"interpolated",0,11.652,11.433,11.87,0.997,0.997,0.997,"Maui Nui","62",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"6791",700,"interpolated",0,11.925,11.704,12.145,0.998,0.997,0.998,"Maui Nui","62",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"6801",800,"interpolated",0,12.153,11.933,12.374,0.998,0.998,0.998,"Maui Nui","62",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"6811",900,"interpolated",0,12.347,12.127,12.566,0.998,0.998,0.998,"Maui Nui","62",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"6821",1000,"interpolated",0,12.511,12.294,12.729,0.998,0.998,0.999,"Maui Nui","62",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"6831",1,"interpolated",0,1,1,1,0.231,0.227,0.235,"Maui Nui","63",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"6841",100,"interpolated",0,11.319,11.084,11.555,0.962,0.961,0.964,"Maui Nui","63",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"6851",200,"interpolated",0,14.152,13.827,14.478,0.979,0.978,0.979,"Maui Nui","63",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"6861",300,"interpolated",0,15.89,15.521,16.26,0.986,0.985,0.986,"Maui Nui","63",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"6871",400,"interpolated",0,17.088,16.698,17.478,0.99,0.989,0.99,"Maui Nui","63",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"6881",500,"interpolated",0,17.97,17.573,18.367,0.992,0.992,0.993,"Maui Nui","63",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"6891",600,"interpolated",0,18.647,18.253,19.041,0.994,0.994,0.994,"Maui Nui","63",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"6901",700,"interpolated",0,19.18,18.794,19.566,0.995,0.995,0.996,"Maui Nui","63",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"6911",800,"interpolated",0,19.607,19.233,19.982,0.996,0.996,0.996,"Maui Nui","63",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"6921",900,"interpolated",0,19.954,19.592,20.316,0.997,0.997,0.997,"Maui Nui","63",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"6931",1000,"interpolated",0,20.238,19.891,20.586,0.997,0.997,0.998,"Maui Nui","63",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"6941",1,"interpolated",0,1,1,1,0.274,0.268,0.28,"Maui Nui","64",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"6951",100,"interpolated",0,12.434,12.243,12.625,0.969,0.968,0.971,"Maui Nui","64",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"6961",200,"interpolated",0,14.508,14.254,14.762,0.985,0.985,0.986,"Maui Nui","64",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"6971",300,"interpolated",0,15.672,15.4,15.944,0.991,0.99,0.991,"Maui Nui","64",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"6981",400,"interpolated",0,16.435,16.163,16.707,0.994,0.993,0.994,"Maui Nui","64",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"6991",500,"interpolated",0,16.966,16.701,17.231,0.996,0.995,0.996,"Maui Nui","64",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7001",600,"interpolated",0,17.348,17.091,17.605,0.997,0.996,0.997,"Maui Nui","64",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7011",700,"interpolated",0,17.631,17.382,17.881,0.998,0.997,0.998,"Maui Nui","64",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7021",800,"interpolated",0,17.845,17.601,18.089,0.998,0.998,0.998,"Maui Nui","64",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7031",900,"interpolated",0,18.01,17.77,18.251,0.999,0.998,0.999,"Maui Nui","64",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7041",1000,"interpolated",0,18.14,17.902,18.378,0.999,0.999,0.999,"Maui Nui","64",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7051",1,"interpolated",0,1,1,1,0.351,0.344,0.358,"Maui Nui","65",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7061",100,"interpolated",0,11.835,11.689,11.981,0.965,0.964,0.966,"Maui Nui","65",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7071",200,"interpolated",0,14.343,14.15,14.536,0.982,0.981,0.982,"Maui Nui","65",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7081",300,"interpolated",0,15.797,15.579,16.014,0.988,0.988,0.989,"Maui Nui","65",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7091",400,"interpolated",0,16.76,16.531,16.989,0.992,0.992,0.992,"Maui Nui","65",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7101",500,"interpolated",0,17.438,17.205,17.671,0.994,0.994,0.995,"Maui Nui","65",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7111",600,"interpolated",0,17.93,17.697,18.164,0.996,0.996,0.996,"Maui Nui","65",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7121",700,"interpolated",0,18.297,18.063,18.531,0.997,0.997,0.997,"Maui Nui","65",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7131",800,"interpolated",0,18.575,18.34,18.81,0.998,0.997,0.998,"Maui Nui","65",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7141",900,"interpolated",0,18.789,18.553,19.026,0.998,0.998,0.998,"Maui Nui","65",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7151",1000,"interpolated",0,18.956,18.717,19.196,0.999,0.998,0.999,"Maui Nui","65",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7161",1,"interpolated",0,1,1,1,0.258,0.252,0.264,"Maui Nui","66",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7171",100,"interpolated",0,9.745,9.609,9.882,0.984,0.984,0.985,"Maui Nui","66",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7181",200,"interpolated",0,10.895,10.698,11.091,0.991,0.99,0.992,"Maui Nui","66",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7191",300,"interpolated",0,11.658,11.427,11.89,0.994,0.993,0.994,"Maui Nui","66",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7201",400,"interpolated",0,12.226,11.974,12.478,0.995,0.995,0.995,"Maui Nui","66",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7211",500,"interpolated",0,12.669,12.404,12.934,0.996,0.996,0.996,"Maui Nui","66",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7221",600,"interpolated",0,13.026,12.752,13.299,0.997,0.996,0.997,"Maui Nui","66",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7231",700,"interpolated",0,13.319,13.039,13.599,0.997,0.997,0.998,"Maui Nui","66",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7241",800,"interpolated",0,13.564,13.279,13.849,0.998,0.997,0.998,"Maui Nui","66",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7251",900,"interpolated",0,13.773,13.484,14.063,0.998,0.998,0.998,"Maui Nui","66",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7261",1000,"interpolated",0,13.953,13.659,14.247,0.998,0.998,0.999,"Maui Nui","66",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7271",1,"interpolated",0,1,1,1,0.251,0.247,0.255,"Maui Nui","67",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7281",100,"interpolated",0,8.52,8.361,8.68,0.982,0.98,0.983,"Maui Nui","67",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7291",200,"interpolated",0,9.864,9.63,10.098,0.99,0.989,0.991,"Maui Nui","67",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7301",300,"interpolated",0,10.706,10.422,10.991,0.993,0.992,0.994,"Maui Nui","67",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7311",400,"interpolated",0,11.321,10.998,11.644,0.995,0.994,0.995,"Maui Nui","67",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7321",500,"interpolated",0,11.804,11.449,12.158,0.996,0.995,0.996,"Maui Nui","67",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7331",600,"interpolated",0,12.201,11.82,12.582,0.996,0.996,0.997,"Maui Nui","67",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7341",700,"interpolated",0,12.539,12.135,12.942,0.997,0.997,0.997,"Maui Nui","67",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7351",800,"interpolated",0,12.832,12.41,13.254,0.997,0.997,0.998,"Maui Nui","67",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7361",900,"interpolated",0,13.092,12.654,13.529,0.998,0.997,0.998,"Maui Nui","67",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7371",1000,"interpolated",0,13.324,12.874,13.773,0.998,0.998,0.998,"Maui Nui","67",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7381",1,"interpolated",0,1,1,1,0.298,0.295,0.302,"Maui Nui","68",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7391",100,"interpolated",0,8.29,8.14,8.44,0.978,0.977,0.979,"Maui Nui","68",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7401",200,"interpolated",0,9.979,9.764,10.194,0.987,0.986,0.987,"Maui Nui","68",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7411",300,"interpolated",0,11.093,10.847,11.34,0.991,0.99,0.991,"Maui Nui","68",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7421",400,"interpolated",0,11.894,11.63,12.158,0.993,0.993,0.994,"Maui Nui","68",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7431",500,"interpolated",0,12.489,12.216,12.763,0.995,0.994,0.995,"Maui Nui","68",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7441",600,"interpolated",0,12.946,12.667,13.225,0.996,0.996,0.996,"Maui Nui","68",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7451",700,"interpolated",0,13.304,13.022,13.586,0.997,0.997,0.997,"Maui Nui","68",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7461",800,"interpolated",0,13.592,13.308,13.877,0.997,0.997,0.998,"Maui Nui","68",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7471",900,"interpolated",0,13.828,13.542,14.114,0.998,0.998,0.998,"Maui Nui","68",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7481",1000,"interpolated",0,14.024,13.736,14.312,0.998,0.998,0.998,"Maui Nui","68",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7491",1,"interpolated",0,1,1,1,0.269,0.264,0.273,"Maui Nui","69",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7501",100,"interpolated",0,12.17,12.002,12.338,0.972,0.971,0.974,"Maui Nui","69",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7511",200,"interpolated",0,14.064,13.813,14.315,0.986,0.985,0.987,"Maui Nui","69",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7521",300,"interpolated",0,15.214,14.921,15.506,0.99,0.99,0.991,"Maui Nui","69",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7531",400,"interpolated",0,16.044,15.728,16.361,0.993,0.992,0.993,"Maui Nui","69",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7541",500,"interpolated",0,16.678,16.347,17.009,0.994,0.994,0.995,"Maui Nui","69",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7551",600,"interpolated",0,17.178,16.837,17.519,0.996,0.995,0.996,"Maui Nui","69",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7561",700,"interpolated",0,17.583,17.235,17.932,0.996,0.996,0.997,"Maui Nui","69",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7571",800,"interpolated",0,17.919,17.564,18.274,0.997,0.997,0.997,"Maui Nui","69",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7581",900,"interpolated",0,18.202,17.842,18.562,0.997,0.997,0.998,"Maui Nui","69",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7591",1000,"interpolated",0,18.444,18.079,18.809,0.998,0.998,0.998,"Maui Nui","69",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7601",1,"interpolated",0,1,1,1,0.287,0.282,0.292,"Maui Nui","70",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7611",100,"interpolated",0,9.691,9.54,9.843,0.97,0.969,0.972,"Maui Nui","70",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7621",200,"interpolated",0,11.932,11.71,12.153,0.983,0.982,0.983,"Maui Nui","70",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7631",300,"interpolated",0,13.379,13.119,13.639,0.988,0.987,0.988,"Maui Nui","70",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7641",400,"interpolated",0,14.418,14.138,14.697,0.991,0.991,0.991,"Maui Nui","70",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7651",500,"interpolated",0,15.2,14.911,15.489,0.993,0.993,0.993,"Maui Nui","70",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7661",600,"interpolated",0,15.808,15.516,16.1,0.995,0.994,0.995,"Maui Nui","70",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7671",700,"interpolated",0,16.29,15.999,16.581,0.996,0.995,0.996,"Maui Nui","70",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7681",800,"interpolated",0,16.678,16.389,16.966,0.997,0.996,0.997,"Maui Nui","70",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7691",900,"interpolated",0,16.994,16.709,17.279,0.997,0.997,0.997,"Maui Nui","70",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7701",1000,"interpolated",0,17.254,16.973,17.535,0.998,0.997,0.998,"Maui Nui","70",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7711",1,"interpolated",0,1,1,1,0.231,0.226,0.235,"Maui Nui","71",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7721",100,"interpolated",0,13.103,12.923,13.283,0.957,0.956,0.958,"Maui Nui","71",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7731",200,"interpolated",0,16.244,15.998,16.491,0.976,0.976,0.977,"Maui Nui","71",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7741",300,"interpolated",0,18.171,17.876,18.465,0.984,0.984,0.985,"Maui Nui","71",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7751",400,"interpolated",0,19.505,19.174,19.837,0.989,0.988,0.989,"Maui Nui","71",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7761",500,"interpolated",0,20.484,20.123,20.846,0.992,0.991,0.992,"Maui Nui","71",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7771",600,"interpolated",0,21.232,20.846,21.618,0.993,0.993,0.994,"Maui Nui","71",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7781",700,"interpolated",0,21.821,21.414,22.228,0.995,0.994,0.995,"Maui Nui","71",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7791",800,"interpolated",0,22.298,21.872,22.723,0.996,0.995,0.996,"Maui Nui","71",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7801",900,"interpolated",0,22.692,22.251,23.134,0.996,0.996,0.997,"Maui Nui","71",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7811",1000,"interpolated",0,23.026,22.569,23.483,0.997,0.997,0.997,"Maui Nui","71",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7821",1,"interpolated",0,1,1,1,0.242,0.237,0.246,"Maui Nui","72",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7831",100,"interpolated",0,9.501,9.379,9.623,0.977,0.977,0.978,"Maui Nui","72",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7841",200,"interpolated",0,11.199,11.039,11.36,0.987,0.986,0.987,"Maui Nui","72",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7851",300,"interpolated",0,12.279,12.101,12.458,0.991,0.991,0.991,"Maui Nui","72",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7861",400,"interpolated",0,13.032,12.846,13.217,0.994,0.993,0.994,"Maui Nui","72",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7871",500,"interpolated",0,13.579,13.391,13.766,0.995,0.995,0.996,"Maui Nui","72",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7881",600,"interpolated",0,13.989,13.802,14.175,0.996,0.996,0.997,"Maui Nui","72",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"7891",700,"interpolated",0,14.303,14.117,14.488,0.997,0.997,0.997,"Maui Nui","72",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"7901",800,"interpolated",0,14.548,14.364,14.733,0.998,0.998,0.998,"Maui Nui","72",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"7911",900,"interpolated",0,14.742,14.557,14.927,0.998,0.998,0.998,"Maui Nui","72",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"7921",1000,"interpolated",0,14.897,14.71,15.084,0.999,0.998,0.999,"Maui Nui","72",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"7931",1,"interpolated",0,1,1,1,0.247,0.242,0.251,"Maui Nui","73",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"7941",100,"interpolated",0,11.87,11.684,12.055,0.969,0.968,0.971,"Maui Nui","73",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"7951",200,"interpolated",0,13.849,13.583,14.114,0.987,0.986,0.988,"Maui Nui","73",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"7961",300,"interpolated",0,14.876,14.565,15.187,0.992,0.991,0.992,"Maui Nui","73",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"7971",400,"interpolated",0,15.561,15.224,15.898,0.994,0.994,0.995,"Maui Nui","73",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"7981",500,"interpolated",0,16.07,15.717,16.423,0.996,0.995,0.996,"Maui Nui","73",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"7991",600,"interpolated",0,16.47,16.107,16.832,0.996,0.996,0.997,"Maui Nui","73",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"8001",700,"interpolated",0,16.793,16.424,17.162,0.997,0.997,0.997,"Maui Nui","73",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"8011",800,"interpolated",0,17.06,16.687,17.433,0.998,0.997,0.998,"Maui Nui","73",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"8021",900,"interpolated",0,17.285,16.909,17.66,0.998,0.998,0.998,"Maui Nui","73",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"8031",1000,"interpolated",0,17.475,17.098,17.853,0.998,0.998,0.998,"Maui Nui","73",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"8041",1,"interpolated",0,1,1,1,0.285,0.28,0.289,"Maui Nui","74",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"8051",100,"interpolated",0,10.515,10.361,10.67,0.971,0.97,0.972,"Maui Nui","74",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"8061",200,"interpolated",0,12.669,12.433,12.906,0.983,0.983,0.984,"Maui Nui","74",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"8071",300,"interpolated",0,14.075,13.789,14.361,0.988,0.988,0.989,"Maui Nui","74",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"8081",400,"interpolated",0,15.106,14.788,15.423,0.991,0.991,0.992,"Maui Nui","74",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"8091",500,"interpolated",0,15.894,15.555,16.233,0.993,0.993,0.993,"Maui Nui","74",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
"8101",600,"interpolated",0,16.515,16.161,16.87,0.994,0.994,0.995,"Maui Nui","74",14.3457597314022,0.290789182605892,15.058514270131,13.6330051926734
"8111",700,"interpolated",0,17.015,16.648,17.382,0.995,0.995,0.996,"Maui Nui","74",14.5337022832591,0.291820857238629,15.2489855638427,13.8184190026756
"8121",800,"interpolated",0,17.425,17.047,17.802,0.996,0.996,0.997,"Maui Nui","74",14.9524553291292,0.293065914713608,15.6707903751131,14.2341202831453
"8131",900,"interpolated",0,17.766,17.378,18.153,0.997,0.997,0.997,"Maui Nui","74",15.1130096568059,0.294152524506907,15.8340080964383,14.3920112171735
"8141",1000,"interpolated",0,18.054,17.656,18.451,0.997,0.997,0.998,"Maui Nui","74",15.3560569352202,0.294727641653755,16.0784650468117,14.6336488236288
"8151",1,"interpolated",0,1,1,1,0.254,0.249,0.259,"Maui Nui","75",1.02243011517052,0.294725178190154,1.74483218855641,0.300028041784636
"8161",100,"interpolated",0,10.697,10.579,10.816,0.979,0.978,0.98,"Maui Nui","75",9.61740065440947,0.294138553656807,10.3383648500348,8.89643645878412
"8171",200,"interpolated",0,12.163,12.002,12.325,0.989,0.989,0.99,"Maui Nui","75",11.5210518265811,0.293046214157068,12.2393385844514,10.8027650687108
"8181",300,"interpolated",0,13.025,12.839,13.21,0.993,0.993,0.993,"Maui Nui","75",12.4341229882089,0.291801681454168,13.1493592669498,11.718886709468
"8191",400,"interpolated",0,13.617,13.413,13.822,0.995,0.995,0.995,"Maui Nui","75",13.3513932401285,0.29077721292648,14.0641184399278,12.6386680403292
"8201",500,"interpolated",0,14.059,13.836,14.282,0.996,0.996,0.996,"Maui Nui","75",13.7269972396674,0.2903869925833,14.4387659688091,13.0152285105257
