"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration","qD_pred"
"256",200,"interpolated",0,12.561,12.366,12.755,0.984,0.984,0.985,"Maui Nui","24",9.75720113978417
"257",300,"interpolated",0,13.858,13.641,14.075,0.989,0.989,0.99,"Maui Nui","24",10.6052504077115
"258",400,"interpolated",0,14.775,14.543,15.007,0.992,0.992,0.993,"Maui Nui","24",11.4202499144328
"259",500,"interpolated",0,15.46,15.216,15.704,0.994,0.994,0.994,"Maui Nui","24",11.7793426865683
"260",600,"interpolated",0,15.99,15.736,16.245,0.995,0.995,0.996,"Maui Nui","24",12.313873455365
"261",700,"interpolated",0,16.41,16.147,16.673,0.996,0.996,0.997,"Maui Nui","24",12.4950799705531
"262",800,"interpolated",0,16.748,16.478,17.019,0.997,0.997,0.997,"Maui Nui","24",12.8501873565543
"263",900,"interpolated",0,17.024,16.747,17.302,0.998,0.997,0.998,"Maui Nui","24",12.9943040008188
"264",1000,"interpolated",0,17.252,16.969,17.535,0.998,0.998,0.998,"Maui Nui","24",13.1989199939679
"265",1,"interpolated",0,1,1,1,0.206,0.202,0.21,"Maui Nui","25",1.01981110409481
"266",100,"interpolated",0,11.083,10.91,11.256,0.971,0.97,0.972,"Maui Nui","25",8.06753997015173
"267",200,"interpolated",0,13.151,12.919,13.383,0.985,0.985,0.986,"Maui Nui","25",9.75720113978417
"268",300,"interpolated",0,14.312,14.056,14.568,0.991,0.991,0.991,"Maui Nui","25",10.6052504077115
"269",400,"interpolated",0,15.053,14.793,15.314,0.994,0.994,0.994,"Maui Nui","25",11.4202499144328
"270",500,"interpolated",0,15.559,15.306,15.812,0.996,0.996,0.996,"Maui Nui","25",11.7793426865683
"271",600,"interpolated",0,15.918,15.679,16.156,0.997,0.997,0.997,"Maui Nui","25",12.313873455365
"272",700,"interpolated",0,16.179,15.959,16.399,0.998,0.998,0.998,"Maui Nui","25",12.4950799705531
"273",800,"interpolated",0,16.372,16.173,16.572,0.998,0.998,0.999,"Maui Nui","25",12.8501873565543
"274",900,"interpolated",0,16.518,16.339,16.697,0.999,0.999,0.999,"Maui Nui","25",12.9943040008188
"275",1000,"interpolated",0,16.628,16.469,16.788,0.999,0.999,0.999,"Maui Nui","25",13.1989199939679
"276",1,"interpolated",0,1,1,1,0.334,0.33,0.339,"Maui Nui","26",1.01981110409481
"277",100,"interpolated",0,6.157,6.081,6.234,0.991,0.991,0.991,"Maui Nui","26",8.06753997015173
"278",200,"interpolated",0,6.716,6.637,6.795,0.997,0.996,0.997,"Maui Nui","26",9.75720113978417
"279",300,"interpolated",0,6.965,6.887,7.043,0.998,0.998,0.999,"Maui Nui","26",10.6052504077115
"280",400,"interpolated",0,7.094,7.01,7.179,0.999,0.999,0.999,"Maui Nui","26",11.4202499144328
"281",500,"interpolated",0,7.171,7.075,7.267,0.999,0.999,1,"Maui Nui","26",11.7793426865683
"282",600,"interpolated",0,7.225,7.117,7.333,1,0.999,1,"Maui Nui","26",12.313873455365
"283",700,"interpolated",0,7.267,7.147,7.388,1,0.999,1,"Maui Nui","26",12.4950799705531
"284",800,"interpolated",0,7.304,7.172,7.436,1,1,1,"Maui Nui","26",12.8501873565543
"285",900,"interpolated",0,7.337,7.194,7.48,1,1,1,"Maui Nui","26",12.9943040008188
"286",1000,"interpolated",0,7.369,7.216,7.521,1,1,1,"Maui Nui","26",13.1989199939679
"287",1,"interpolated",0,1,1,1,0.246,0.243,0.249,"Maui Nui","27",1.01981110409481
"288",100,"interpolated",0,8.215,8.028,8.403,0.98,0.978,0.981,"Maui Nui","27",8.06753997015173
"289",200,"interpolated",0,9.853,9.568,10.137,0.986,0.986,0.987,"Maui Nui","27",9.75720113978417
"290",300,"interpolated",0,11.016,10.68,11.352,0.99,0.99,0.991,"Maui Nui","27",10.6052504077115
"291",400,"interpolated",0,11.887,11.524,12.251,0.992,0.992,0.993,"Maui Nui","27",11.4202499144328
"292",500,"interpolated",0,12.558,12.18,12.935,0.994,0.994,0.994,"Maui Nui","27",11.7793426865683
"293",600,"interpolated",0,13.085,12.703,13.467,0.995,0.995,0.996,"Maui Nui","27",12.313873455365
"294",700,"interpolated",0,13.508,13.126,13.89,0.996,0.996,0.996,"Maui Nui","27",12.4950799705531
"295",800,"interpolated",0,13.852,13.475,14.23,0.997,0.997,0.997,"Maui Nui","27",12.8501873565543
"296",900,"interpolated",0,14.137,13.765,14.509,0.997,0.997,0.998,"Maui Nui","27",12.9943040008188
"297",1000,"interpolated",0,14.374,14.01,14.738,0.998,0.998,0.998,"Maui Nui","27",13.1989199939679
"298",1,"interpolated",0,1,1,1,0.341,0.336,0.347,"Maui Nui","28",1.01981110409481
"299",100,"interpolated",0,6.051,5.956,6.146,0.991,0.99,0.992,"Maui Nui","28",8.06753997015173
"300",200,"interpolated",0,6.715,6.592,6.837,0.995,0.995,0.995,"Maui Nui","28",9.75720113978417
"301",300,"interpolated",0,7.108,6.976,7.239,0.997,0.997,0.997,"Maui Nui","28",10.6052504077115
"302",400,"interpolated",0,7.357,7.221,7.492,0.998,0.998,0.998,"Maui Nui","28",11.4202499144328
"303",500,"interpolated",0,7.521,7.383,7.658,0.999,0.998,0.999,"Maui Nui","28",11.7793426865683
"304",600,"interpolated",0,7.633,7.496,7.77,0.999,0.999,0.999,"Maui Nui","28",12.313873455365
"305",700,"interpolated",0,7.714,7.58,7.848,0.999,0.999,0.999,"Maui Nui","28",12.4950799705531
"306",800,"interpolated",0,7.773,7.645,7.902,0.999,0.999,1,"Maui Nui","28",12.8501873565543
"307",900,"interpolated",0,7.818,7.697,7.94,1,1,1,"Maui Nui","28",12.9943040008188
"308",1000,"interpolated",0,7.854,7.74,7.967,1,1,1,"Maui Nui","28",13.1989199939679
"309",1,"interpolated",0,1,1,1,0.308,0.302,0.313,"Maui Nui","29",1.01981110409481
"310",100,"interpolated",0,8.932,8.73,9.135,0.973,0.971,0.975,"Maui Nui","29",8.06753997015173
"311",200,"interpolated",0,10.966,10.645,11.288,0.984,0.983,0.985,"Maui Nui","29",9.75720113978417
"312",300,"interpolated",0,12.318,11.922,12.715,0.988,0.988,0.989,"Maui Nui","29",10.6052504077115
"313",400,"interpolated",0,13.332,12.887,13.778,0.991,0.991,0.992,"Maui Nui","29",11.4202499144328
"314",500,"interpolated",0,14.126,13.646,14.606,0.993,0.992,0.993,"Maui Nui","29",11.7793426865683
"315",600,"interpolated",0,14.762,14.258,15.266,0.994,0.994,0.995,"Maui Nui","29",12.313873455365
"316",700,"interpolated",0,15.282,14.761,15.802,0.995,0.995,0.996,"Maui Nui","29",12.4950799705531
"317",800,"interpolated",0,15.713,15.181,16.245,0.996,0.996,0.996,"Maui Nui","29",12.8501873565543
"318",900,"interpolated",0,16.076,15.537,16.616,0.997,0.996,0.997,"Maui Nui","29",12.9943040008188
"319",1000,"interpolated",0,16.386,15.841,16.93,0.997,0.997,0.997,"Maui Nui","29",13.1989199939679
"320",1,"interpolated",0,1,1,1,0.296,0.292,0.3,"Maui Nui","30",1.01981110409481
"321",100,"interpolated",0,9.402,9.264,9.54,0.971,0.97,0.972,"Maui Nui","30",8.06753997015173
"322",200,"interpolated",0,11.423,11.245,11.601,0.986,0.985,0.987,"Maui Nui","30",9.75720113978417
"323",300,"interpolated",0,12.513,12.31,12.715,0.992,0.991,0.992,"Maui Nui","30",10.6052504077115
"324",400,"interpolated",0,13.199,12.979,13.419,0.994,0.994,0.995,"Maui Nui","30",11.4202499144328
"325",500,"interpolated",0,13.67,13.437,13.903,0.996,0.996,0.996,"Maui Nui","30",11.7793426865683
"326",600,"interpolated",0,14.015,13.772,14.258,0.997,0.997,0.997,"Maui Nui","30",12.313873455365
"327",700,"interpolated",0,14.28,14.029,14.531,0.998,0.997,0.998,"Maui Nui","30",12.4950799705531
"328",800,"interpolated",0,14.491,14.235,14.747,0.998,0.998,0.998,"Maui Nui","30",12.8501873565543
"329",900,"interpolated",0,14.663,14.404,14.922,0.998,0.998,0.999,"Maui Nui","30",12.9943040008188
"330",1000,"interpolated",0,14.807,14.546,15.068,0.999,0.999,0.999,"Maui Nui","30",13.1989199939679
"331",1,"interpolated",0,1,1,1,0.284,0.281,0.287,"Maui Nui","31",1.01981110409481
"332",100,"interpolated",0,6.283,6.187,6.379,0.991,0.991,0.992,"Maui Nui","31",8.06753997015173
"333",200,"interpolated",0,6.929,6.817,7.041,0.995,0.995,0.996,"Maui Nui","31",9.75720113978417
"334",300,"interpolated",0,7.281,7.168,7.395,0.997,0.997,0.998,"Maui Nui","31",10.6052504077115
"335",400,"interpolated",0,7.492,7.381,7.602,0.998,0.998,0.999,"Maui Nui","31",11.4202499144328
"336",500,"interpolated",0,7.627,7.521,7.733,0.999,0.999,0.999,"Maui Nui","31",11.7793426865683
"337",600,"interpolated",0,7.72,7.621,7.818,0.999,0.999,0.999,"Maui Nui","31",12.313873455365
"338",700,"interpolated",0,7.786,7.695,7.876,0.999,0.999,1,"Maui Nui","31",12.4950799705531
"339",800,"interpolated",0,7.835,7.753,7.917,1,0.999,1,"Maui Nui","31",12.8501873565543
"340",900,"interpolated",0,7.872,7.799,7.945,1,1,1,"Maui Nui","31",12.9943040008188
"341",1000,"interpolated",0,7.9,7.835,7.965,1,1,1,"Maui Nui","31",13.1989199939679
"342",1,"interpolated",0,1,1,1,0.309,0.304,0.315,"Maui Nui","32",1.01981110409481
"343",100,"interpolated",0,8.22,8.052,8.388,0.981,0.98,0.983,"Maui Nui","32",8.06753997015173
"344",200,"interpolated",0,9.609,9.382,9.837,0.989,0.989,0.99,"Maui Nui","32",9.75720113978417
"345",300,"interpolated",0,10.506,10.254,10.759,0.993,0.992,0.993,"Maui Nui","32",10.6052504077115
"346",400,"interpolated",0,11.146,10.883,11.408,0.995,0.994,0.995,"Maui Nui","32",11.4202499144328
"347",500,"interpolated",0,11.625,11.359,11.89,0.996,0.996,0.996,"Maui Nui","32",11.7793426865683
"348",600,"interpolated",0,11.995,11.731,12.26,0.997,0.996,0.997,"Maui Nui","32",12.313873455365
"349",700,"interpolated",0,12.289,12.026,12.552,0.997,0.997,0.998,"Maui Nui","32",12.4950799705531
"350",800,"interpolated",0,12.525,12.265,12.785,0.998,0.998,0.998,"Maui Nui","32",12.8501873565543
"351",900,"interpolated",0,12.718,12.46,12.976,0.998,0.998,0.998,"Maui Nui","32",12.9943040008188
"352",1000,"interpolated",0,12.877,12.621,13.133,0.999,0.998,0.999,"Maui Nui","32",13.1989199939679
"353",1,"interpolated",0,1,1,1,0.393,0.386,0.401,"Maui Nui","33",1.01981110409481
"354",100,"interpolated",0,7.821,7.597,8.046,0.975,0.974,0.977,"Maui Nui","33",8.06753997015173
"355",200,"interpolated",0,9.782,9.463,10.101,0.984,0.983,0.985,"Maui Nui","33",9.75720113978417
"356",300,"interpolated",0,11.121,10.766,11.475,0.989,0.988,0.989,"Maui Nui","33",10.6052504077115
"357",400,"interpolated",0,12.089,11.733,12.445,0.992,0.991,0.992,"Maui Nui","33",11.4202499144328
"358",500,"interpolated",0,12.803,12.464,13.142,0.994,0.994,0.994,"Maui Nui","33",11.7793426865683
"359",600,"interpolated",0,13.336,13.024,13.647,0.995,0.995,0.996,"Maui Nui","33",12.313873455365
"360",700,"interpolated",0,13.736,13.455,14.016,0.997,0.996,0.997,"Maui Nui","33",12.4950799705531
"361",800,"interpolated",0,14.037,13.788,14.287,0.997,0.997,0.998,"Maui Nui","33",12.8501873565543
"362",900,"interpolated",0,14.266,14.047,14.485,0.998,0.998,0.998,"Maui Nui","33",12.9943040008188
"363",1000,"interpolated",0,14.439,14.248,14.63,0.998,0.998,0.999,"Maui Nui","33",13.1989199939679
"364",1,"interpolated",0,1,1,1,0.343,0.337,0.349,"Maui Nui","34",1.01981110409481
"365",100,"interpolated",0,8.44,8.283,8.596,0.978,0.977,0.979,"Maui Nui","34",8.06753997015173
"366",200,"interpolated",0,10.086,9.856,10.316,0.987,0.987,0.988,"Maui Nui","34",9.75720113978417
"367",300,"interpolated",0,11.162,10.884,11.44,0.991,0.99,0.991,"Maui Nui","34",10.6052504077115
"368",400,"interpolated",0,11.97,11.659,12.281,0.993,0.992,0.993,"Maui Nui","34",11.4202499144328
"369",500,"interpolated",0,12.617,12.279,12.954,0.994,0.994,0.995,"Maui Nui","34",11.7793426865683
"370",600,"interpolated",0,13.153,12.794,13.512,0.995,0.995,0.996,"Maui Nui","34",12.313873455365
"371",700,"interpolated",0,13.607,13.228,13.985,0.996,0.995,0.996,"Maui Nui","34",12.4950799705531
"372",800,"interpolated",0,13.997,13.601,14.394,0.996,0.996,0.997,"Maui Nui","34",12.8501873565543
"373",900,"interpolated",0,14.337,13.924,14.751,0.997,0.996,0.997,"Maui Nui","34",12.9943040008188
"374",1000,"interpolated",0,14.636,14.207,15.064,0.997,0.997,0.997,"Maui Nui","34",13.1989199939679
"375",1,"interpolated",0,1,1,1,0.335,0.332,0.339,"Maui Nui","35",1.01981110409481
"376",100,"interpolated",0,5.146,5.037,5.255,0.991,0.99,0.991,"Maui Nui","35",8.06753997015173
"377",200,"interpolated",0,5.915,5.757,6.072,0.994,0.993,0.994,"Maui Nui","35",9.75720113978417
"378",300,"interpolated",0,6.439,6.259,6.619,0.996,0.995,0.996,"Maui Nui","35",10.6052504077115
"379",400,"interpolated",0,6.808,6.617,6.998,0.997,0.997,0.997,"Maui Nui","35",11.4202499144328
"380",500,"interpolated",0,7.073,6.88,7.267,0.998,0.998,0.998,"Maui Nui","35",11.7793426865683
"381",600,"interpolated",0,7.27,7.078,7.462,0.998,0.998,0.998,"Maui Nui","35",12.313873455365
"382",700,"interpolated",0,7.419,7.232,7.606,0.999,0.999,0.999,"Maui Nui","35",12.4950799705531
"383",800,"interpolated",0,7.534,7.355,7.712,0.999,0.999,0.999,"Maui Nui","35",12.8501873565543
"384",900,"interpolated",0,7.624,7.455,7.792,0.999,0.999,0.999,"Maui Nui","35",12.9943040008188
"385",1000,"interpolated",0,7.695,7.538,7.852,0.999,0.999,0.999,"Maui Nui","35",13.1989199939679
"386",1,"interpolated",0,1,1,1,0.313,0.307,0.318,"Maui Nui","36",1.01981110409481
"387",100,"interpolated",0,6.441,6.314,6.568,0.989,0.988,0.989,"Maui Nui","36",8.06753997015173
"388",200,"interpolated",0,7.292,7.126,7.457,0.994,0.993,0.994,"Maui Nui","36",9.75720113978417
"389",300,"interpolated",0,7.798,7.624,7.972,0.996,0.996,0.996,"Maui Nui","36",10.6052504077115
"390",400,"interpolated",0,8.12,7.946,8.294,0.997,0.997,0.998,"Maui Nui","36",11.4202499144328
"391",500,"interpolated",0,8.335,8.165,8.506,0.998,0.998,0.998,"Maui Nui","36",11.7793426865683
"392",600,"interpolated",0,8.486,8.321,8.651,0.999,0.999,0.999,"Maui Nui","36",12.313873455365
"393",700,"interpolated",0,8.595,8.438,8.753,0.999,0.999,0.999,"Maui Nui","36",12.4950799705531
"394",800,"interpolated",0,8.678,8.528,8.827,0.999,0.999,0.999,"Maui Nui","36",12.8501873565543
"395",900,"interpolated",0,8.741,8.6,8.881,0.999,0.999,1,"Maui Nui","36",12.9943040008188
"396",1000,"interpolated",0,8.79,8.659,8.921,1,0.999,1,"Maui Nui","36",13.1989199939679
"397",1,"interpolated",0,1,1,1,0.338,0.335,0.342,"Maui Nui","37",1.01981110409481
"398",100,"interpolated",0,5.56,5.457,5.663,0.988,0.988,0.989,"Maui Nui","37",8.06753997015173
"399",200,"interpolated",0,6.48,6.341,6.618,0.993,0.992,0.993,"Maui Nui","37",9.75720113978417
"400",300,"interpolated",0,7.075,6.917,7.233,0.995,0.995,0.995,"Maui Nui","37",10.6052504077115
"401",400,"interpolated",0,7.49,7.322,7.659,0.996,0.996,0.997,"Maui Nui","37",11.4202499144328
"402",500,"interpolated",0,7.797,7.625,7.969,0.997,0.997,0.997,"Maui Nui","37",11.7793426865683
"403",600,"interpolated",0,8.032,7.862,8.201,0.998,0.998,0.998,"Maui Nui","37",12.313873455365
"404",700,"interpolated",0,8.216,8.052,8.379,0.998,0.998,0.998,"Maui Nui","37",12.4950799705531
"405",800,"interpolated",0,8.362,8.207,8.517,0.999,0.999,0.999,"Maui Nui","37",12.8501873565543
"406",900,"interpolated",0,8.48,8.336,8.625,0.999,0.999,0.999,"Maui Nui","37",12.9943040008188
"407",1000,"interpolated",0,8.576,8.442,8.71,0.999,0.999,0.999,"Maui Nui","37",13.1989199939679
"408",1,"interpolated",0,1,1,1,0.311,0.307,0.316,"Maui Nui","38",1.01981110409481
"409",100,"interpolated",0,6.765,6.615,6.915,0.982,0.981,0.983,"Maui Nui","38",8.06753997015173
"410",200,"interpolated",0,8.11,7.907,8.312,0.99,0.989,0.99,"Maui Nui","38",9.75720113978417
"411",300,"interpolated",0,8.95,8.711,9.188,0.993,0.993,0.994,"Maui Nui","38",10.6052504077115
"412",400,"interpolated",0,9.551,9.285,9.817,0.995,0.994,0.995,"Maui Nui","38",11.4202499144328
"413",500,"interpolated",0,10.011,9.722,10.3,0.996,0.996,0.996,"Maui Nui","38",11.7793426865683
"414",600,"interpolated",0,10.375,10.067,10.683,0.997,0.996,0.997,"Maui Nui","38",12.313873455365
"415",700,"interpolated",0,10.67,10.344,10.995,0.997,0.997,0.998,"Maui Nui","38",12.4950799705531
"416",800,"interpolated",0,10.912,10.571,11.254,0.998,0.997,0.998,"Maui Nui","38",12.8501873565543
"417",900,"interpolated",0,11.116,10.761,11.471,0.998,0.998,0.998,"Maui Nui","38",12.9943040008188
"418",1000,"interpolated",0,11.288,10.921,11.656,0.998,0.998,0.999,"Maui Nui","38",13.1989199939679
"419",1,"interpolated",0,1,1,1,0.303,0.3,0.306,"Maui Nui","39",1.01981110409481
"420",100,"interpolated",0,5.365,5.266,5.463,0.99,0.99,0.991,"Maui Nui","39",8.06753997015173
"421",200,"interpolated",0,6.081,5.953,6.209,0.995,0.994,0.995,"Maui Nui","39",9.75720113978417
"422",300,"interpolated",0,6.5,6.353,6.646,0.997,0.996,0.997,"Maui Nui","39",10.6052504077115
"423",400,"interpolated",0,6.772,6.612,6.933,0.998,0.997,0.998,"Maui Nui","39",11.4202499144328
"424",500,"interpolated",0,6.968,6.796,7.139,0.998,0.998,0.998,"Maui Nui","39",11.7793426865683
"425",600,"interpolated",0,7.117,6.938,7.296,0.999,0.999,0.999,"Maui Nui","39",12.313873455365
"426",700,"interpolated",0,7.238,7.055,7.421,0.999,0.999,0.999,"Maui Nui","39",12.4950799705531
"427",800,"interpolated",0,7.337,7.153,7.522,0.999,0.999,0.999,"Maui Nui","39",12.8501873565543
"428",900,"interpolated",0,7.421,7.237,7.606,0.999,0.999,0.999,"Maui Nui","39",12.9943040008188
"429",1000,"interpolated",0,7.493,7.311,7.676,0.999,0.999,0.999,"Maui Nui","39",13.1989199939679
"430",1,"interpolated",0,1,1,1,0.316,0.31,0.322,"Maui Nui","40",1.01981110409481
"431",100,"interpolated",0,7.346,7.21,7.482,0.983,0.982,0.984,"Maui Nui","40",8.06753997015173
"432",200,"interpolated",0,8.685,8.498,8.872,0.99,0.989,0.99,"Maui Nui","40",9.75720113978417
"433",300,"interpolated",0,9.532,9.307,9.756,0.993,0.993,0.994,"Maui Nui","40",10.6052504077115
"434",400,"interpolated",0,10.115,9.859,10.372,0.995,0.995,0.996,"Maui Nui","40",11.4202499144328
"435",500,"interpolated",0,10.545,10.263,10.828,0.996,0.996,0.997,"Maui Nui","40",11.7793426865683
"436",600,"interpolated",0,10.877,10.574,11.18,0.997,0.997,0.997,"Maui Nui","40",12.313873455365
"437",700,"interpolated",0,11.142,10.823,11.462,0.998,0.997,0.998,"Maui Nui","40",12.4950799705531
"438",800,"interpolated",0,11.359,11.026,11.691,0.998,0.998,0.998,"Maui Nui","40",12.8501873565543
"439",900,"interpolated",0,11.539,11.195,11.882,0.998,0.998,0.999,"Maui Nui","40",12.9943040008188
"440",1000,"interpolated",0,11.691,11.339,12.042,0.999,0.998,0.999,"Maui Nui","40",13.1989199939679
"441",1,"interpolated",0,1,1,1,0.362,0.358,0.366,"Maui Nui","41",1.01981110409481
"442",100,"interpolated",0,5.652,5.491,5.814,0.988,0.987,0.989,"Maui Nui","41",8.06753997015173
"443",200,"interpolated",0,6.544,6.323,6.765,0.993,0.993,0.994,"Maui Nui","41",9.75720113978417
"444",300,"interpolated",0,7.102,6.846,7.358,0.995,0.995,0.996,"Maui Nui","41",10.6052504077115
"445",400,"interpolated",0,7.503,7.222,7.783,0.997,0.996,0.997,"Maui Nui","41",11.4202499144328
"446",500,"interpolated",0,7.817,7.521,8.113,0.997,0.997,0.997,"Maui Nui","41",11.7793426865683
"447",600,"interpolated",0,8.076,7.77,8.381,0.998,0.997,0.998,"Maui Nui","41",12.313873455365
"448",700,"interpolated",0,8.295,7.984,8.605,0.998,0.998,0.998,"Maui Nui","41",12.4950799705531
"449",800,"interpolated",0,8.483,8.171,8.795,0.998,0.998,0.998,"Maui Nui","41",12.8501873565543
"450",900,"interpolated",0,8.647,8.337,8.958,0.998,0.998,0.999,"Maui Nui","41",12.9943040008188
"451",1000,"interpolated",0,8.79,8.483,9.098,0.999,0.998,0.999,"Maui Nui","41",13.1989199939679
"452",1,"interpolated",0,1,1,1,0.271,0.267,0.275,"Maui Nui","42",1.01981110409481
"453",100,"interpolated",0,7.312,7.117,7.508,0.976,0.975,0.977,"Maui Nui","42",8.06753997015173
"454",200,"interpolated",0,9.189,8.894,9.484,0.985,0.984,0.986,"Maui Nui","42",9.75720113978417
"455",300,"interpolated",0,10.42,10.057,10.783,0.99,0.989,0.99,"Maui Nui","42",10.6052504077115
"456",400,"interpolated",0,11.32,10.907,11.732,0.992,0.992,0.993,"Maui Nui","42",11.4202499144328
"457",500,"interpolated",0,12.026,11.577,12.474,0.994,0.993,0.994,"Maui Nui","42",11.7793426865683
"458",600,"interpolated",0,12.605,12.131,13.079,0.995,0.994,0.995,"Maui Nui","42",12.313873455365
"459",700,"interpolated",0,13.094,12.603,13.585,0.995,0.995,0.996,"Maui Nui","42",12.4950799705531
"460",800,"interpolated",0,13.514,13.012,14.015,0.996,0.996,0.996,"Maui Nui","42",12.8501873565543
"461",900,"interpolated",0,13.878,13.371,14.385,0.997,0.996,0.997,"Maui Nui","42",12.9943040008188
"462",1000,"interpolated",0,14.197,13.689,14.706,0.997,0.997,0.997,"Maui Nui","42",13.1989199939679
"463",1,"interpolated",0,1,1,1,0.262,0.258,0.266,"Maui Nui","43",1.01981110409481
"464",100,"interpolated",0,8.701,8.578,8.824,0.983,0.982,0.984,"Maui Nui","43",8.06753997015173
"465",200,"interpolated",0,9.798,9.642,9.954,0.993,0.992,0.993,"Maui Nui","43",9.75720113978417
"466",300,"interpolated",0,10.369,10.195,10.543,0.996,0.995,0.996,"Maui Nui","43",10.6052504077115
"467",400,"interpolated",0,10.743,10.557,10.929,0.997,0.997,0.997,"Maui Nui","43",11.4202499144328
"468",500,"interpolated",0,11.013,10.816,11.21,0.998,0.997,0.998,"Maui Nui","43",11.7793426865683
"469",600,"interpolated",0,11.221,11.013,11.428,0.998,0.998,0.998,"Maui Nui","43",12.313873455365
"470",700,"interpolated",0,11.387,11.169,11.605,0.998,0.998,0.999,"Maui Nui","43",12.4950799705531
"471",800,"interpolated",0,11.526,11.297,11.754,0.999,0.999,0.999,"Maui Nui","43",12.8501873565543
"472",900,"interpolated",0,11.644,11.405,11.882,0.999,0.999,0.999,"Maui Nui","43",12.9943040008188
