"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Hawai'i Island",1000,"interpolated",1,0.999,4.683,4.642,4.723,62
"Hawai'i Island",1000,"interpolated",2,0.999,3.922,3.886,3.958,62
"Kaua'i Island",1000,"interpolated",0,0.995,25.294,24.524,26.065,62
"Kaua'i Island",1000,"interpolated",1,0.995,6.821,6.662,6.98,62
"Kaua'i Island",1000,"interpolated",2,0.995,4.632,4.535,4.729,62
"Maui Nui",1000,"interpolated",0,0.998,13.082,12.812,13.353,62
"Maui Nui",1000,"interpolated",1,0.998,4.358,4.295,4.42,62
"Maui Nui",1000,"interpolated",2,0.998,3.304,3.258,3.351,62
"O'ahu Island",1000,"interpolated",0,0.997,18.348,17.904,18.793,62
"O'ahu Island",1000,"interpolated",1,0.997,2.286,2.224,2.349,62
"O'ahu Island",1000,"interpolated",2,0.997,1.451,1.428,1.474,62
"Hawai'i Island",1000,"interpolated",0,0.998,14.634,14.311,14.956,63
"Hawai'i Island",1000,"interpolated",1,0.998,3.974,3.919,4.03,63
"Hawai'i Island",1000,"interpolated",2,0.998,2.464,2.428,2.5,63
"Kaua'i Island",1000,"interpolated",0,0.998,16.242,15.92,16.565,63
"Kaua'i Island",1000,"interpolated",1,0.998,5.905,5.814,5.996,63
"Kaua'i Island",1000,"interpolated",2,0.998,4.431,4.365,4.497,63
"Maui Nui",1000,"interpolated",0,0.997,18.761,18.324,19.198,63
"Maui Nui",1000,"interpolated",1,0.997,4.105,4.023,4.188,63
"Maui Nui",1000,"interpolated",2,0.997,2.497,2.456,2.538,63
"O'ahu Island",1000,"interpolated",0,0.997,15.268,14.648,15.887,63
"O'ahu Island",1000,"interpolated",1,0.997,1.889,1.844,1.935,63
"O'ahu Island",1000,"interpolated",2,0.997,1.339,1.321,1.357,63
"Hawai'i Island",1000,"interpolated",0,1,9.947,9.905,9.989,64
"Hawai'i Island",1000,"interpolated",1,1,2.859,2.805,2.913,64
"Hawai'i Island",1000,"interpolated",2,1,1.792,1.763,1.821,64
"Kaua'i Island",1000,"interpolated",0,0.995,30.065,29.435,30.696,64
"Kaua'i Island",1000,"interpolated",1,0.995,6.683,6.53,6.835,64
"Kaua'i Island",1000,"interpolated",2,0.995,4.078,3.995,4.161,64
"Maui Nui",1000,"interpolated",0,0.999,13.072,12.815,13.33,64
"Maui Nui",1000,"interpolated",1,0.999,4.371,4.317,4.426,64
"Maui Nui",1000,"interpolated",2,0.999,3.149,3.101,3.196,64
"O'ahu Island",1000,"interpolated",0,0.998,14.601,14.147,15.054,64
"O'ahu Island",1000,"interpolated",1,0.998,4.771,4.672,4.87,64
"O'ahu Island",1000,"interpolated",2,0.998,3.66,3.594,3.726,64
"Hawai'i Island",1000,"interpolated",0,1,7.995,7.977,8.013,65
"Hawai'i Island",1000,"interpolated",1,1,2.638,2.554,2.723,65
"Hawai'i Island",1000,"interpolated",2,1,1.73,1.685,1.775,65
"Kaua'i Island",1000,"interpolated",0,0.995,29.906,29.164,30.649,65
"Kaua'i Island",1000,"interpolated",1,0.995,6.587,6.39,6.784,65
"Kaua'i Island",1000,"interpolated",2,0.995,3.949,3.838,4.061,65
"Maui Nui",1000,"interpolated",0,0.998,16.475,16.059,16.892,65
"Maui Nui",1000,"interpolated",1,0.998,5.522,5.41,5.635,65
"Maui Nui",1000,"interpolated",2,0.998,3.605,3.514,3.696,65
"O'ahu Island",1000,"interpolated",0,0.996,16.917,16.447,17.386,65
"O'ahu Island",1000,"interpolated",1,0.996,3.381,3.318,3.443,65
"O'ahu Island",1000,"interpolated",2,0.996,2.381,2.341,2.422,65
"Hawai'i Island",1000,"interpolated",0,1,8,8,8,66
"Hawai'i Island",1000,"interpolated",1,1,4.969,4.882,5.056,66
"Hawai'i Island",1000,"interpolated",2,1,4.008,3.928,4.088,66
"Kaua'i Island",1000,"interpolated",0,0.993,28.678,27.89,29.465,66
"Kaua'i Island",1000,"interpolated",1,0.993,6.537,6.383,6.69,66
"Kaua'i Island",1000,"interpolated",2,0.993,4.276,4.204,4.348,66
"Maui Nui",1000,"interpolated",0,0.998,14.211,13.789,14.634,66
"Maui Nui",1000,"interpolated",1,0.998,4.969,4.884,5.054,66
"Maui Nui",1000,"interpolated",2,0.998,3.277,3.201,3.353,66
"O'ahu Island",1000,"interpolated",0,0.998,17.574,17.123,18.025,66
"O'ahu Island",1000,"interpolated",1,0.998,6.531,6.416,6.645,66
"O'ahu Island",1000,"interpolated",2,0.998,5.077,4.984,5.17,66
"Hawai'i Island",1000,"interpolated",0,0.999,11.472,11.1,11.845,67
"Hawai'i Island",1000,"interpolated",1,0.999,5.327,5.214,5.44,67
"Hawai'i Island",1000,"interpolated",2,0.999,4.461,4.343,4.578,67
"Kaua'i Island",1000,"interpolated",0,0.999,14.402,14.075,14.729,67
"Kaua'i Island",1000,"interpolated",1,0.999,4.609,4.499,4.72,67
"Kaua'i Island",1000,"interpolated",2,0.999,3.345,3.273,3.417,67
"Maui Nui",1000,"interpolated",0,0.999,9.089,8.861,9.316,67
"Maui Nui",1000,"interpolated",1,0.999,3.681,3.64,3.723,67
"Maui Nui",1000,"interpolated",2,0.999,3.01,2.968,3.052,67
"O'ahu Island",1000,"interpolated",0,0.998,18.595,18.087,19.104,67
"O'ahu Island",1000,"interpolated",1,0.998,5.104,4.976,5.233,67
"O'ahu Island",1000,"interpolated",2,0.998,3.669,3.591,3.746,67
"Hawai'i Island",1000,"interpolated",0,0.999,15.633,15.497,15.769,68
"Hawai'i Island",1000,"interpolated",1,0.999,6.865,6.771,6.959,68
"Hawai'i Island",1000,"interpolated",2,0.999,4.546,4.455,4.637,68
"Kaua'i Island",1000,"interpolated",0,0.995,29.234,28.539,29.93,68
"Kaua'i Island",1000,"interpolated",1,0.995,6.37,6.169,6.57,68
"Kaua'i Island",1000,"interpolated",2,0.995,3.749,3.632,3.865,68
"Maui Nui",1000,"interpolated",0,0.998,16.32,16.003,16.637,68
"Maui Nui",1000,"interpolated",1,0.998,5.034,4.944,5.125,68
"Maui Nui",1000,"interpolated",2,0.998,2.99,2.93,3.051,68
"O'ahu Island",1000,"interpolated",0,0.997,16.278,15.704,16.853,68
"O'ahu Island",1000,"interpolated",1,0.997,4.696,4.576,4.815,68
"O'ahu Island",1000,"interpolated",2,0.997,3.566,3.488,3.643,68
"Hawai'i Island",1000,"interpolated",0,1,10.97,10.939,11.002,69
"Hawai'i Island",1000,"interpolated",1,1,3.842,3.752,3.933,69
"Hawai'i Island",1000,"interpolated",2,1,2.356,2.297,2.414,69
"Kaua'i Island",1000,"interpolated",0,0.996,30.834,30.273,31.396,69
"Kaua'i Island",1000,"interpolated",1,0.996,8.452,8.193,8.711,69
"Kaua'i Island",1000,"interpolated",2,0.996,4.849,4.698,5.001,69
"Maui Nui",1000,"interpolated",0,0.999,10.597,10.393,10.801,69
"Maui Nui",1000,"interpolated",1,0.999,4.673,4.605,4.742,69
"Maui Nui",1000,"interpolated",2,0.999,3.512,3.44,3.583,69
"O'ahu Island",1000,"interpolated",0,0.998,11.712,11.297,12.128,69
"O'ahu Island",1000,"interpolated",1,0.998,3.465,3.406,3.524,69
"O'ahu Island",1000,"interpolated",2,0.998,2.379,2.333,2.424,69
"Hawai'i Island",1000,"interpolated",0,0.999,12.812,12.515,13.109,70
"Hawai'i Island",1000,"interpolated",1,0.999,5.751,5.661,5.842,70
"Hawai'i Island",1000,"interpolated",2,0.999,4.088,4.009,4.167,70
"Kaua'i Island",1000,"interpolated",0,0.996,29.579,28.906,30.251,70
"Kaua'i Island",1000,"interpolated",1,0.996,7.67,7.433,7.907,70
"Kaua'i Island",1000,"interpolated",2,0.996,4.46,4.333,4.586,70
"Maui Nui",1000,"interpolated",0,0.999,13.987,13.718,14.256,70
"Maui Nui",1000,"interpolated",1,0.999,5.107,5.025,5.19,70
"Maui Nui",1000,"interpolated",2,0.999,3.422,3.357,3.488,70
"O'ahu Island",1000,"interpolated",0,0.998,11.244,10.763,11.725,70
"O'ahu Island",1000,"interpolated",1,0.998,4.514,4.453,4.576,70
"O'ahu Island",1000,"interpolated",2,0.998,3.252,3.194,3.309,70
"Hawai'i Island",1000,"interpolated",0,0.999,12.219,11.786,12.653,71
"Hawai'i Island",1000,"interpolated",1,0.999,2.679,2.605,2.752,71
"Hawai'i Island",1000,"interpolated",2,0.999,1.759,1.719,1.8,71
"Kaua'i Island",1000,"interpolated",0,0.994,30.838,30.168,31.509,71
"Kaua'i Island",1000,"interpolated",1,0.994,8.121,7.957,8.286,71
"Kaua'i Island",1000,"interpolated",2,0.994,5.373,5.284,5.463,71
"Maui Nui",1000,"interpolated",0,0.998,17.334,16.896,17.771,71
"Maui Nui",1000,"interpolated",1,0.998,5.205,5.084,5.325,71
"Maui Nui",1000,"interpolated",2,0.998,3.134,3.053,3.214,71
"O'ahu Island",1000,"interpolated",0,0.996,22.468,21.779,23.157,71
"O'ahu Island",1000,"interpolated",1,0.996,5.986,5.84,6.132,71
"O'ahu Island",1000,"interpolated",2,0.996,4.108,4.004,4.212,71
"Hawai'i Island",1000,"interpolated",0,1,6.857,6.803,6.911,72
"Hawai'i Island",1000,"interpolated",1,1,2.762,2.738,2.786,72
"Hawai'i Island",1000,"interpolated",2,1,2.101,2.083,2.118,72
"Kaua'i Island",1000,"interpolated",0,0.993,36.073,35.274,36.872,72
"Kaua'i Island",1000,"interpolated",1,0.993,8.729,8.526,8.932,72
"Kaua'i Island",1000,"interpolated",2,0.993,5.407,5.304,5.511,72
"Maui Nui",1000,"interpolated",0,0.999,11.968,11.71,12.226,72
"Maui Nui",1000,"interpolated",1,0.999,4.436,4.371,4.5,72
"Maui Nui",1000,"interpolated",2,0.999,3.179,3.117,3.24,72
"O'ahu Island",1000,"interpolated",0,0.998,12.837,12.441,13.234,72
"O'ahu Island",1000,"interpolated",1,0.998,5.437,5.349,5.525,72
"O'ahu Island",1000,"interpolated",2,0.998,4.584,4.503,4.664,72
"Hawai'i Island",1000,"interpolated",0,1,6.941,6.903,6.98,73
"Hawai'i Island",1000,"interpolated",1,1,2.687,2.652,2.722,73
"Hawai'i Island",1000,"interpolated",2,1,2.192,2.164,2.219,73
"Kaua'i Island",1000,"interpolated",0,0.995,30.14,29.514,30.766,73
"Kaua'i Island",1000,"interpolated",1,0.995,7.615,7.449,7.782,73
"Kaua'i Island",1000,"interpolated",2,0.995,4.787,4.694,4.879,73
"Maui Nui",1000,"interpolated",0,0.998,14.736,14.486,14.985,73
"Maui Nui",1000,"interpolated",1,0.998,4.661,4.596,4.726,73
"Maui Nui",1000,"interpolated",2,0.998,3.522,3.468,3.576,73
"O'ahu Island",1000,"interpolated",0,0.996,16.08,15.42,16.739,73
"O'ahu Island",1000,"interpolated",1,0.996,1.782,1.742,1.823,73
"O'ahu Island",1000,"interpolated",2,0.996,1.292,1.275,1.309,73
"Hawai'i Island",1000,"interpolated",0,0.999,12.657,12.358,12.956,74
"Hawai'i Island",1000,"interpolated",1,0.999,4.674,4.6,4.749,74
"Hawai'i Island",1000,"interpolated",2,0.999,3.048,2.989,3.108,74
"Kaua'i Island",1000,"interpolated",0,0.995,38.577,37.767,39.387,74
"Kaua'i Island",1000,"interpolated",1,0.995,8.429,8.152,8.706,74
"Kaua'i Island",1000,"interpolated",2,0.995,4.462,4.341,4.583,74
"Maui Nui",1000,"interpolated",0,0.998,13.735,13.445,14.025,74
"Maui Nui",1000,"interpolated",1,0.998,4.729,4.665,4.793,74
"Maui Nui",1000,"interpolated",2,0.998,3.573,3.517,3.63,74
"O'ahu Island",1000,"interpolated",0,0.995,20.182,19.595,20.768,74
"O'ahu Island",1000,"interpolated",1,0.995,3.367,3.292,3.441,74
"O'ahu Island",1000,"interpolated",2,0.995,2.281,2.239,2.322,74
"Hawai'i Island",1000,"interpolated",0,1,9.883,9.793,9.973,75
"Hawai'i Island",1000,"interpolated",1,1,3.38,3.327,3.432,75
"Hawai'i Island",1000,"interpolated",2,1,2.352,2.316,2.388,75
"Kaua'i Island",1000,"interpolated",0,0.994,25.947,25.128,26.767,75
"Kaua'i Island",1000,"interpolated",1,0.994,5.931,5.817,6.046,75
"Kaua'i Island",1000,"interpolated",2,0.994,3.868,3.801,3.935,75
"Maui Nui",1000,"interpolated",0,0.999,9.507,9.349,9.665,75
"Maui Nui",1000,"interpolated",1,0.999,3.823,3.786,3.859,75
"Maui Nui",1000,"interpolated",2,0.999,3.221,3.189,3.253,75
"O'ahu Island",1000,"interpolated",0,0.999,18.372,18.05,18.693,75
"O'ahu Island",1000,"interpolated",1,0.999,4.766,4.636,4.895,75
"O'ahu Island",1000,"interpolated",2,0.999,3.118,3.031,3.205,75
"Hawai'i Island",1000,"interpolated",0,1,5.951,5.911,5.992,76
"Hawai'i Island",1000,"interpolated",1,1,2.379,2.344,2.415,76
"Hawai'i Island",1000,"interpolated",2,1,1.706,1.682,1.73,76
"Kaua'i Island",1000,"interpolated",0,0.997,20.404,19.984,20.823,76
"Kaua'i Island",1000,"interpolated",1,0.997,4.932,4.824,5.04,76
"Kaua'i Island",1000,"interpolated",2,0.997,3.485,3.424,3.546,76
"Maui Nui",1000,"interpolated",0,0.999,12.846,12.562,13.13,76
"Maui Nui",1000,"interpolated",1,0.999,5.473,5.393,5.553,76
"Maui Nui",1000,"interpolated",2,0.999,4.013,3.949,4.076,76
"O'ahu Island",1000,"interpolated",0,0.999,10.461,10.192,10.729,76
"O'ahu Island",1000,"interpolated",1,0.999,4.596,4.529,4.664,76
"O'ahu Island",1000,"interpolated",2,0.999,4.003,3.957,4.048,76
"Hawai'i Island",1000,"interpolated",0,0.999,12.503,12.27,12.737,77
"Hawai'i Island",1000,"interpolated",1,0.999,6.396,6.299,6.494,77
"Hawai'i Island",1000,"interpolated",2,0.999,4.774,4.68,4.869,77
"Kaua'i Island",1000,"interpolated",0,0.995,23.37,22.576,24.164,77
"Kaua'i Island",1000,"interpolated",1,0.995,5.456,5.328,5.584,77
"Kaua'i Island",1000,"interpolated",2,0.995,3.839,3.778,3.901,77
"Maui Nui",1000,"interpolated",0,1,8.361,8.159,8.563,77
"Maui Nui",1000,"interpolated",1,1,3.434,3.38,3.488,77
"Maui Nui",1000,"interpolated",2,1,2.4,2.362,2.437,77
"O'ahu Island",1000,"interpolated",0,0.997,15.079,14.559,15.6,77
"O'ahu Island",1000,"interpolated",1,0.997,2.658,2.608,2.707,77
"O'ahu Island",1000,"interpolated",2,0.997,1.959,1.929,1.988,77
"Hawai'i Island",1000,"interpolated",0,0.999,12.534,12.314,12.755,78
"Hawai'i Island",1000,"interpolated",1,0.999,5.232,5.137,5.328,78
"Hawai'i Island",1000,"interpolated",2,0.999,3.838,3.766,3.91,78
"Kaua'i Island",1000,"interpolated",0,0.994,28.52,27.697,29.343,78
"Kaua'i Island",1000,"interpolated",1,0.994,7.574,7.431,7.716,78
"Kaua'i Island",1000,"interpolated",2,0.994,5.23,5.136,5.324,78
"Maui Nui",1000,"interpolated",0,0.998,15.565,15.195,15.935,78
"Maui Nui",1000,"interpolated",1,0.998,6.038,5.92,6.156,78
"Maui Nui",1000,"interpolated",2,0.998,3.87,3.771,3.97,78
"O'ahu Island",1000,"interpolated",0,0.999,11.149,10.784,11.514,78
"O'ahu Island",1000,"interpolated",1,0.999,1.725,1.684,1.766,78
"O'ahu Island",1000,"interpolated",2,0.999,1.278,1.261,1.294,78
"Hawai'i Island",1000,"interpolated",0,0.999,9.167,8.908,9.426,79
"Hawai'i Island",1000,"interpolated",1,0.999,2.159,2.12,2.198,79
"Hawai'i Island",1000,"interpolated",2,0.999,1.568,1.545,1.592,79
"Kaua'i Island",1000,"interpolated",0,0.996,20.803,20.209,21.396,79
"Kaua'i Island",1000,"interpolated",1,0.996,5.76,5.643,5.877,79
"Kaua'i Island",1000,"interpolated",2,0.996,4.018,3.948,4.089,79
"Maui Nui",1000,"interpolated",0,0.998,15.928,15.634,16.223,79
"Maui Nui",1000,"interpolated",1,0.998,7.141,7.033,7.249,79
"Maui Nui",1000,"interpolated",2,0.998,5.451,5.357,5.545,79
"O'ahu Island",1000,"interpolated",0,0.998,14.573,14.178,14.967,79
"O'ahu Island",1000,"interpolated",1,0.998,4.366,4.299,4.432,79
"O'ahu Island",1000,"interpolated",2,0.998,3.027,2.972,3.081,79
"Hawai'i Island",1000,"interpolated",0,0.999,6.754,6.641,6.868,80
"Hawai'i Island",1000,"interpolated",1,0.999,1.883,1.855,1.911,80
"Hawai'i Island",1000,"interpolated",2,0.999,1.44,1.424,1.457,80
"Kaua'i Island",1000,"interpolated",0,0.994,29.073,28.288,29.858,80
"Kaua'i Island",1000,"interpolated",1,0.994,6.856,6.687,7.025,80
"Kaua'i Island",1000,"interpolated",2,0.994,4.563,4.47,4.656,80
"Maui Nui",1000,"interpolated",0,0.998,14.041,13.735,14.347,80
"Maui Nui",1000,"interpolated",1,0.998,4.678,4.603,4.752,80
"Maui Nui",1000,"interpolated",2,0.998,3.406,3.349,3.463,80
"O'ahu Island",1000,"interpolated",0,0.996,16.412,15.886,16.939,80
"O'ahu Island",1000,"interpolated",1,0.996,1.918,1.873,1.962,80
"O'ahu Island",1000,"interpolated",2,0.996,1.353,1.334,1.372,80
"Hawai'i Island",1000,"interpolated",0,0.999,11.382,11.147,11.617,81
"Hawai'i Island",1000,"interpolated",1,0.999,4.323,4.255,4.391,81
"Hawai'i Island",1000,"interpolated",2,0.999,3.213,3.16,3.266,81
"Kaua'i Island",1000,"interpolated",0,0.993,36.756,35.951,37.56,81
"Kaua'i Island",1000,"interpolated",1,0.993,8.308,8.101,8.514,81
"Kaua'i Island",1000,"interpolated",2,0.993,5.11,5.003,5.217,81
"Maui Nui",1000,"interpolated",0,0.999,10.54,10.355,10.725,81
"Maui Nui",1000,"interpolated",1,0.999,3.716,3.655,3.776,81
"Maui Nui",1000,"interpolated",2,0.999,2.607,2.565,2.649,81
"O'ahu Island",1000,"interpolated",0,0.997,12.544,12.079,13.01,81
"O'ahu Island",1000,"interpolated",1,0.997,4.328,4.265,4.39,81
"O'ahu Island",1000,"interpolated",2,0.997,3.108,3.051,3.165,81
"Hawai'i Island",1000,"interpolated",0,0.999,11.438,11.095,11.782,82
"Hawai'i Island",1000,"interpolated",1,0.999,3.86,3.762,3.957,82
"Hawai'i Island",1000,"interpolated",2,0.999,2.495,2.43,2.56,82
"Kaua'i Island",1000,"interpolated",0,0.994,28.83,28.134,29.527,82
"Kaua'i Island",1000,"interpolated",1,0.994,7.315,7.179,7.451,82
"Kaua'i Island",1000,"interpolated",2,0.994,5.01,4.928,5.091,82
"Maui Nui",1000,"interpolated",0,0.999,10.158,9.934,10.383,82
"Maui Nui",1000,"interpolated",1,0.999,4.039,3.977,4.101,82
"Maui Nui",1000,"interpolated",2,0.999,2.688,2.64,2.736,82
"O'ahu Island",1000,"interpolated",0,0.998,11.637,11.321,11.952,82
"O'ahu Island",1000,"interpolated",1,0.998,3.137,3.078,3.196,82
"O'ahu Island",1000,"interpolated",2,0.998,2.138,2.098,2.178,82
"Hawai'i Island",1000,"interpolated",0,0.999,13.747,13.469,14.026,83
"Hawai'i Island",1000,"interpolated",1,0.999,5.183,5.111,5.255,83
"Hawai'i Island",1000,"interpolated",2,0.999,3.966,3.915,4.017,83
"Kaua'i Island",1000,"interpolated",0,0.995,36.692,35.919,37.465,83
"Kaua'i Island",1000,"interpolated",1,0.995,8.965,8.69,9.239,83
"Kaua'i Island",1000,"interpolated",2,0.995,4.958,4.808,5.109,83
"Maui Nui",1000,"interpolated",0,0.998,10.841,10.507,11.175,83
"Maui Nui",1000,"interpolated",1,0.998,4.124,4.079,4.17,83
"Maui Nui",1000,"interpolated",2,0.998,3.253,3.218,3.289,83
"O'ahu Island",1000,"interpolated",0,0.999,16.219,15.956,16.482,83
"O'ahu Island",1000,"interpolated",1,0.999,7.315,7.216,7.414,83
"O'ahu Island",1000,"interpolated",2,0.999,5.852,5.765,5.938,83
"Hawai'i Island",1000,"interpolated",0,0.999,8.871,8.617,9.125,84
"Hawai'i Island",1000,"interpolated",1,0.999,2.698,2.662,2.734,84
"Hawai'i Island",1000,"interpolated",2,0.999,2.138,2.115,2.161,84
"Kaua'i Island",1000,"interpolated",0,0.995,27.868,27.222,28.515,84
"Kaua'i Island",1000,"interpolated",1,0.995,6.716,6.56,6.873,84
"Kaua'i Island",1000,"interpolated",2,0.995,4.093,4.015,4.172,84
"Maui Nui",1000,"interpolated",0,0.998,13.155,12.851,13.458,84
"Maui Nui",1000,"interpolated",1,0.998,3.795,3.743,3.848,84
"Maui Nui",1000,"interpolated",2,0.998,2.705,2.666,2.743,84
"O'ahu Island",1000,"interpolated",0,0.998,11.637,11.274,12,84
"O'ahu Island",1000,"interpolated",1,0.998,3.137,3.077,3.197,84
"O'ahu Island",1000,"interpolated",2,0.998,2.138,2.099,2.176,84
"Hawai'i Island",1000,"interpolated",0,0.999,13.551,13.409,13.693,85
"Hawai'i Island",1000,"interpolated",1,0.999,4.183,4.117,4.249,85
"Hawai'i Island",1000,"interpolated",2,0.999,2.93,2.888,2.971,85
"Kaua'i Island",1000,"interpolated",0,0.995,29.156,28.405,29.908,85
"Kaua'i Island",1000,"interpolated",1,0.995,5.766,5.627,5.905,85
"Kaua'i Island",1000,"interpolated",2,0.995,3.742,3.664,3.82,85
"Maui Nui",1000,"interpolated",0,0.997,24.148,23.654,24.641,85
"Maui Nui",1000,"interpolated",1,0.997,7.191,7.041,7.341,85
"Maui Nui",1000,"interpolated",2,0.997,4.017,3.908,4.126,85
"O'ahu Island",1000,"interpolated",0,0.997,14.277,13.786,14.769,85
"O'ahu Island",1000,"interpolated",1,0.997,2.62,2.57,2.669,85
"O'ahu Island",1000,"interpolated",2,0.997,1.943,1.915,1.971,85
"Hawai'i Island",1000,"interpolated",0,0.999,14.126,13.676,14.576,86
"Hawai'i Island",1000,"interpolated",1,0.999,5.362,5.232,5.491,86
"Hawai'i Island",1000,"interpolated",2,0.999,3.787,3.678,3.895,86
"Kaua'i Island",1000,"interpolated",0,0.993,35.19,34.379,36.002,86
"Kaua'i Island",1000,"interpolated",1,0.993,6.975,6.802,7.148,86
"Kaua'i Island",1000,"interpolated",2,0.993,4.172,4.08,4.264,86
"Maui Nui",1000,"interpolated",0,0.998,11.021,10.788,11.254,86
"Maui Nui",1000,"interpolated",1,0.998,3.804,3.754,3.854,86
"Maui Nui",1000,"interpolated",2,0.998,3.063,3.031,3.096,86
"O'ahu Island",1000,"interpolated",0,0.998,8.705,8.328,9.083,86
"O'ahu Island",1000,"interpolated",1,0.998,2.188,2.156,2.22,86
"O'ahu Island",1000,"interpolated",2,0.998,1.828,1.804,1.853,86
"Hawai'i Island",1000,"interpolated",0,0.999,12.332,12.129,12.536,87
"Hawai'i Island",1000,"interpolated",1,0.999,4.312,4.254,4.371,87
"Hawai'i Island",1000,"interpolated",2,0.999,3.034,2.994,3.075,87
"Kaua'i Island",1000,"interpolated",0,0.994,22.165,21.493,22.837,87
"Kaua'i Island",1000,"interpolated",1,0.994,6.031,5.934,6.127,87
"Kaua'i Island",1000,"interpolated",2,0.994,4.434,4.373,4.494,87
"Maui Nui",1000,"interpolated",0,0.999,11.05,10.774,11.326,87
"Maui Nui",1000,"interpolated",1,0.999,4.601,4.54,4.662,87
"Maui Nui",1000,"interpolated",2,0.999,3.737,3.689,3.786,87
"O'ahu Island",1000,"interpolated",0,0.996,16.859,16.263,17.456,87
"O'ahu Island",1000,"interpolated",1,0.996,2.456,2.395,2.517,87
"O'ahu Island",1000,"interpolated",2,0.996,1.635,1.608,1.663,87
"Hawai'i Island",1000,"interpolated",0,0.999,8.421,8.086,8.755,88
"Hawai'i Island",1000,"interpolated",1,0.999,3.23,3.178,3.281,88
"Hawai'i Island",1000,"interpolated",2,0.999,2.323,2.286,2.359,88
"Kaua'i Island",1000,"interpolated",0,0.996,19.356,18.727,19.985,88
"Kaua'i Island",1000,"interpolated",1,0.996,4.608,4.511,4.704,88
"Kaua'i Island",1000,"interpolated",2,0.996,3.415,3.352,3.477,88
"Maui Nui",1000,"interpolated",0,1,7.853,7.765,7.941,88
"Maui Nui",1000,"interpolated",1,1,3.721,3.674,3.767,88
"Maui Nui",1000,"interpolated",2,1,2.878,2.841,2.916,88
"O'ahu Island",1000,"interpolated",0,0.996,17.878,17.277,18.48,88
"O'ahu Island",1000,"interpolated",1,0.996,2.94,2.877,3.002,88
"O'ahu Island",1000,"interpolated",2,0.996,2.085,2.054,2.116,88
"Hawai'i Island",1000,"interpolated",0,0.999,8.611,8.435,8.786,89
"Hawai'i Island",1000,"interpolated",1,0.999,3.042,2.995,3.089,89
"Hawai'i Island",1000,"interpolated",2,0.999,2.288,2.252,2.324,89
"Kaua'i Island",1000,"interpolated",0,0.998,14.802,14.429,15.175,89
"Kaua'i Island",1000,"interpolated",1,0.998,4.776,4.68,4.873,89
"Kaua'i Island",1000,"interpolated",2,0.998,3.501,3.436,3.566,89
"Maui Nui",1000,"interpolated",0,1,6.969,6.944,6.993,89
"Maui Nui",1000,"interpolated",1,1,3.685,3.643,3.727,89
"Maui Nui",1000,"interpolated",2,1,2.778,2.737,2.819,89
"O'ahu Island",1000,"interpolated",0,0.997,13.121,12.654,13.588,89
"O'ahu Island",1000,"interpolated",1,0.997,5.733,5.658,5.808,89
"O'ahu Island",1000,"interpolated",2,0.997,4.923,4.859,4.986,89
"Hawai'i Island",1000,"interpolated",0,1,11.916,11.851,11.982,90
"Hawai'i Island",1000,"interpolated",1,1,5.51,5.43,5.59,90
"Hawai'i Island",1000,"interpolated",2,1,4.366,4.301,4.432,90
"Kaua'i Island",1000,"interpolated",0,0.997,20.199,19.595,20.802,90
"Kaua'i Island",1000,"interpolated",1,0.997,5.477,5.337,5.617,90
"Kaua'i Island",1000,"interpolated",2,0.997,3.83,3.753,3.907,90
"Maui Nui",1000,"interpolated",0,0.997,17.098,16.651,17.544,90
"Maui Nui",1000,"interpolated",1,0.997,4.173,4.089,4.257,90
"Maui Nui",1000,"interpolated",2,0.997,2.471,2.424,2.518,90
"O'ahu Island",1000,"interpolated",0,0.997,14.806,14.337,15.275,90
"O'ahu Island",1000,"interpolated",1,0.997,3.78,3.716,3.843,90
"O'ahu Island",1000,"interpolated",2,0.997,2.467,2.427,2.507,90
"Hawai'i Island",1000,"interpolated",0,0.998,11.083,10.69,11.476,91
"Hawai'i Island",1000,"interpolated",1,0.998,3.481,3.434,3.528,91
"Hawai'i Island",1000,"interpolated",2,0.998,2.423,2.385,2.462,91
"Kaua'i Island",1000,"interpolated",0,0.995,28.231,27.57,28.892,91
"Kaua'i Island",1000,"interpolated",1,0.995,6.176,6.025,6.328,91
"Kaua'i Island",1000,"interpolated",2,0.995,3.917,3.837,3.997,91
"Maui Nui",1000,"interpolated",0,0.999,15.163,14.856,15.47,91
"Maui Nui",1000,"interpolated",1,0.999,4.414,4.318,4.511,91
"Maui Nui",1000,"interpolated",2,0.999,2.693,2.63,2.756,91
"O'ahu Island",1000,"interpolated",0,0.997,10.75,10.346,11.154,91
"O'ahu Island",1000,"interpolated",1,0.997,2.855,2.808,2.903,91
"O'ahu Island",1000,"interpolated",2,0.997,2.037,2.004,2.07,91
"Hawai'i Island",1000,"interpolated",0,0.998,16.795,16.495,17.096,92
"Hawai'i Island",1000,"interpolated",1,0.998,6.49,6.387,6.592,92
"Hawai'i Island",1000,"interpolated",2,0.998,4.645,4.558,4.732,92
"Kaua'i Island",1000,"interpolated",0,0.996,31.539,30.954,32.124,92
"Kaua'i Island",1000,"interpolated",1,0.996,5.562,5.371,5.752,92
"Kaua'i Island",1000,"interpolated",2,0.996,2.894,2.817,2.971,92
"Maui Nui",1000,"interpolated",0,1,9.826,9.74,9.911,92
"Maui Nui",1000,"interpolated",1,1,3.568,3.516,3.619,92
