"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Kaua'i Island",1000,"interpolated",0,0.994,30.637,29.792,31.482,92
"Kaua'i Island",1000,"interpolated",1,0.994,7.09,6.906,7.274,92
"Kaua'i Island",1000,"interpolated",2,0.994,4.492,4.395,4.589,92
"Maui Nui",1000,"interpolated",0,0.997,19.144,18.674,19.614,92
"Maui Nui",1000,"interpolated",1,0.997,5.746,5.652,5.84,92
"Maui Nui",1000,"interpolated",2,0.997,3.734,3.658,3.81,92
"O'ahu Island",1000,"interpolated",0,0.996,19.25,18.75,19.751,92
"O'ahu Island",1000,"interpolated",1,0.996,4.479,4.403,4.555,92
"O'ahu Island",1000,"interpolated",2,0.996,2.923,2.87,2.976,92
"Hawai'i Island",1000,"interpolated",0,0.999,10.03,9.833,10.227,93
"Hawai'i Island",1000,"interpolated",1,0.999,2.384,2.351,2.417,93
"Hawai'i Island",1000,"interpolated",2,0.999,1.572,1.555,1.589,93
"Kaua'i Island",1000,"interpolated",0,0.994,37.697,36.97,38.423,93
"Kaua'i Island",1000,"interpolated",1,0.994,8.751,8.514,8.987,93
"Kaua'i Island",1000,"interpolated",2,0.994,4.959,4.837,5.081,93
"Maui Nui",1000,"interpolated",0,0.998,22.572,22.182,22.961,93
"Maui Nui",1000,"interpolated",1,0.998,6.011,5.899,6.123,93
"Maui Nui",1000,"interpolated",2,0.998,3.429,3.362,3.497,93
"O'ahu Island",1000,"interpolated",0,0.998,17.335,16.895,17.775,93
"O'ahu Island",1000,"interpolated",1,0.998,5.877,5.779,5.975,93
"O'ahu Island",1000,"interpolated",2,0.998,4.626,4.554,4.698,93
"Hawai'i Island",1000,"interpolated",0,0.999,11.533,11.376,11.691,94
"Hawai'i Island",1000,"interpolated",1,0.999,4.414,4.357,4.471,94
"Hawai'i Island",1000,"interpolated",2,0.999,3.063,3.017,3.109,94
"Kaua'i Island",1000,"interpolated",0,0.993,35.9,35.013,36.788,94
"Kaua'i Island",1000,"interpolated",1,0.993,7.494,7.311,7.676,94
"Kaua'i Island",1000,"interpolated",2,0.993,4.597,4.513,4.68,94
"Maui Nui",1000,"interpolated",0,0.999,19.295,19.104,19.487,94
"Maui Nui",1000,"interpolated",1,0.999,6.11,6.011,6.208,94
"Maui Nui",1000,"interpolated",2,0.999,4.011,3.949,4.074,94
"O'ahu Island",1000,"interpolated",0,0.997,15.292,14.83,15.753,94
"O'ahu Island",1000,"interpolated",1,0.997,4.844,4.773,4.915,94
"O'ahu Island",1000,"interpolated",2,0.997,3.267,3.214,3.32,94
"Hawai'i Island",1000,"interpolated",0,1,10.896,10.84,10.952,95
"Hawai'i Island",1000,"interpolated",1,1,5.183,5.109,5.257,95
"Hawai'i Island",1000,"interpolated",2,1,3.42,3.355,3.486,95
"Kaua'i Island",1000,"interpolated",0,0.993,35.9,35.065,36.735,95
"Kaua'i Island",1000,"interpolated",1,0.993,7.494,7.32,7.668,95
"Kaua'i Island",1000,"interpolated",2,0.993,4.597,4.51,4.683,95
"Maui Nui",1000,"interpolated",0,0.997,19.458,19.07,19.845,95
"Maui Nui",1000,"interpolated",1,0.997,5.527,5.441,5.613,95
"Maui Nui",1000,"interpolated",2,0.997,3.799,3.746,3.852,95
"O'ahu Island",1000,"interpolated",0,0.997,14.531,14.042,15.02,95
"O'ahu Island",1000,"interpolated",1,0.997,3.954,3.894,4.015,95
"O'ahu Island",1000,"interpolated",2,0.997,2.768,2.719,2.817,95
"Hawai'i Island",1000,"interpolated",0,0.999,13.605,13.458,13.752,96
"Hawai'i Island",1000,"interpolated",1,0.999,3.966,3.892,4.041,96
"Hawai'i Island",1000,"interpolated",2,0.999,2.395,2.349,2.441,96
"Kaua'i Island",1000,"interpolated",0,0.993,29.868,29.073,30.662,96
"Kaua'i Island",1000,"interpolated",1,0.993,7.087,6.938,7.237,96
"Kaua'i Island",1000,"interpolated",2,0.993,4.705,4.626,4.784,96
"Maui Nui",1000,"interpolated",0,0.994,26.221,25.65,26.793,96
"Maui Nui",1000,"interpolated",1,0.994,6.461,6.355,6.566,96
"Maui Nui",1000,"interpolated",2,0.994,3.708,3.636,3.779,96
"O'ahu Island",1000,"interpolated",0,0.997,18.255,17.845,18.665,96
"O'ahu Island",1000,"interpolated",1,0.997,6.036,5.935,6.137,96
"O'ahu Island",1000,"interpolated",2,0.997,4.713,4.638,4.788,96
"Hawai'i Island",1000,"interpolated",0,0.999,10.63,10.404,10.855,97
"Hawai'i Island",1000,"interpolated",1,0.999,3.575,3.503,3.646,97
"Hawai'i Island",1000,"interpolated",2,0.999,2.773,2.725,2.821,97
"Kaua'i Island",1000,"interpolated",0,0.993,33.923,33.141,34.704,97
"Kaua'i Island",1000,"interpolated",1,0.993,7.25,7.091,7.409,97
"Kaua'i Island",1000,"interpolated",2,0.993,4.196,4.111,4.281,97
"Maui Nui",1000,"interpolated",0,0.998,11.76,11.48,12.04,97
"Maui Nui",1000,"interpolated",1,0.998,4.329,4.273,4.385,97
"Maui Nui",1000,"interpolated",2,0.998,3.335,3.293,3.378,97
"O'ahu Island",1000,"interpolated",0,0.998,16.08,15.695,16.465,97
"O'ahu Island",1000,"interpolated",1,0.998,4.899,4.794,5.005,97
"O'ahu Island",1000,"interpolated",2,0.998,3.685,3.608,3.763,97
"Hawai'i Island",1000,"interpolated",0,0.999,9.506,9.262,9.75,98
"Hawai'i Island",1000,"interpolated",1,0.999,2.754,2.718,2.791,98
"Hawai'i Island",1000,"interpolated",2,0.999,2.001,1.976,2.025,98
"Kaua'i Island",1000,"interpolated",0,0.995,29.934,29.332,30.536,98
"Kaua'i Island",1000,"interpolated",1,0.995,6.697,6.528,6.865,98
"Kaua'i Island",1000,"interpolated",2,0.995,4.169,4.085,4.252,98
"Maui Nui",1000,"interpolated",0,0.999,10.584,10.34,10.828,98
"Maui Nui",1000,"interpolated",1,0.999,4.03,3.983,4.077,98
"Maui Nui",1000,"interpolated",2,0.999,2.854,2.814,2.893,98
"O'ahu Island",1000,"interpolated",0,0.997,21.511,21.033,21.989,98
"O'ahu Island",1000,"interpolated",1,0.997,6.713,6.592,6.833,98
"O'ahu Island",1000,"interpolated",2,0.997,4.999,4.917,5.081,98
"Hawai'i Island",1000,"interpolated",0,0.999,15.452,15.305,15.6,99
"Hawai'i Island",1000,"interpolated",1,0.999,5.388,5.316,5.46,99
"Hawai'i Island",1000,"interpolated",2,0.999,3.217,3.164,3.27,99
"Kaua'i Island",1000,"interpolated",0,0.993,29.322,28.538,30.107,99
"Kaua'i Island",1000,"interpolated",1,0.993,7.738,7.587,7.889,99
"Kaua'i Island",1000,"interpolated",2,0.993,5.264,5.173,5.354,99
"Maui Nui",1000,"interpolated",0,0.997,19.085,18.642,19.527,99
"Maui Nui",1000,"interpolated",1,0.997,4.422,4.341,4.503,99
"Maui Nui",1000,"interpolated",2,0.997,2.609,2.565,2.654,99
"O'ahu Island",1000,"interpolated",0,0.997,20.084,19.635,20.532,99
"O'ahu Island",1000,"interpolated",1,0.997,7.301,7.185,7.417,99
"O'ahu Island",1000,"interpolated",2,0.997,5.691,5.603,5.778,99
"Hawai'i Island",1000,"interpolated",0,0.998,14.586,14.36,14.812,100
"Hawai'i Island",1000,"interpolated",1,0.998,5.648,5.569,5.727,100
"Hawai'i Island",1000,"interpolated",2,0.998,3.526,3.467,3.584,100
"Kaua'i Island",1000,"interpolated",0,0.993,35.525,34.739,36.31,100
"Kaua'i Island",1000,"interpolated",1,0.993,8.922,8.718,9.125,100
"Kaua'i Island",1000,"interpolated",2,0.993,5.511,5.396,5.627,100
"Maui Nui",1000,"interpolated",0,0.999,11.093,10.903,11.284,100
"Maui Nui",1000,"interpolated",1,0.999,3.859,3.809,3.909,100
"Maui Nui",1000,"interpolated",2,0.999,2.879,2.847,2.911,100
"O'ahu Island",1000,"interpolated",0,0.996,16.281,15.714,16.848,100
"O'ahu Island",1000,"interpolated",1,0.996,3.401,3.339,3.462,100
"O'ahu Island",1000,"interpolated",2,0.996,2.392,2.353,2.43,100
