"PlotID","Long_Dec","Lat_Dec","newMAT","newMAP","newPET","AridInd"
69,-155.560040835352,19.3084999252017,12.3070823669434,1940.4296875,1192.59851074219,1.5825544921875
512,-155.56,19.81,9.30194244384766,855.074035644531,1199.63916015625,0.61333076171875
58,-155.555882314787,19.297965687704,12.6423133850098,1945.18640136719,1192.78747558594,1.6821939453125
63,-155.554579520583,19.3493573442372,10.1875465393066,1887.88024902344,1188.89794921875,1.05356630859375
70,-155.554350831744,19.3383345667375,10.7051605224609,1900.73559570312,1195.74353027344,1.06149150390625
53,-155.554061586832,19.3423661346721,10.7051605224609,1900.73559570312,1195.74353027344,1.06149150390625
66,-155.552124478822,19.3266895790475,11.5993232727051,1945.32568359375,1195.36193847656,1.49907548828125
57,-155.550890013405,19.3317277213529,11.5993232727051,1945.32568359375,1195.36193847656,1.49907548828125
310,-155.55,19.26,16.148046875,1878.08679199219,1253.00219726562,2.4364234375
514,-155.55,19.8,9.27552337646484,865.564514160156,1197.56384277344,0.614885595703125
52,-155.545551877565,19.3107616433695,12.47041015625,1963.93872070312,1195.591796875,1.63658671875
528,-155.54,19.13,23.2555969238281,1346.26965332031,1789.85632324219,1.25353251953125
370,-155.54,19.25,16.8668182373047,1828.32543945312,1284.96508789062,2.6759701171875
415,-155.53,19.21,20.4532424926758,1576.42578125,1514.65759277344,2.2049341796875
62,-155.527164124727,19.3292047195785,12.7126762390137,2028.48876953125,1197.90515136719,1.6592859375
493,-155.52,19.33,13.4702590942383,2077.85034179688,1206.28796386719,1.7243318359375
418,-155.5,19.24,19.3497039794922,1745.91064453125,1433.6484375,2.2789697265625
311,-155.5,19.31,16.5474014282227,2048.76928710938,1284.48010253906,1.874866796875
313,-155.5,19.37,12.7249809265137,2072.66381835938,1205.67590332031,1.762669140625
309,-155.48,19.33,16.6999786376953,2072.04809570312,1301.244140625,1.7740228515625
291,-155.465774,19.687161,12.8118606567383,1833.95520019531,1259.74194335938,0.736401806640625
181,-155.456834,19.332256,18.3416427612305,1976.41345214844,1407.28637695312,1.58495654296875
336,-155.45,19.36,16.3667404174805,2145.93188476562,1292.72692871094,1.5206392578125
481,-155.45,19.38,15.4414016723633,2212.69018554688,1254.1806640625,1.50796162109375
526,-155.44,19.31,19.6369705200195,1696.90612792969,1493.99755859375,1.29999228515625
458,-155.43,19.33,18.99453125,1856.75109863281,1455.28442382812,1.3908396484375
51,-155.411498170078,19.4895190952694,11.5096977233887,2252.603515625,1211.69836425781,0.98274951171875
307,-155.41,19.4,16.3020629882812,2278.8779296875,1295.26672363281,1.47981044921875
475,-155.41,19.66,13.3983795166016,2242.658203125,1249.73254394531,1.0532236328125
55,-155.406926008077,19.484929014037,11.5096977233887,2252.603515625,1211.69836425781,0.98274951171875
64,-155.403735482884,19.5132564145204,10.5196510314941,2214.6240234375,1208.12939453125,0.90414580078125
56,-155.391786410486,19.4902051380758,12.7099159240723,2399.03295898438,1224.10693359375,1.102622265625
455,-155.39,19.35,19.3880386352539,1522.38488769531,1486.544921875,1.313259765625
509,-155.39,19.61,13.2220672607422,2402.11865234375,1239.57690429688,1.3366921875
490,-155.39,19.68,14.0446533203125,2420.12817382812,1249.23327636719,1.37753623046875
228,-155.385557,19.494317,12.3595581054688,2384.56396484375,1223.44592285156,0.95311328125
498,-155.38,19.3,20.3186599731445,1397.3837890625,1529.83435058594,1.29145146484375
435,-155.35,19.98,18.4388534545898,2815.96606445312,1445.55883789062,1.45766767578125
302,-155.34,19.44,16.4457168579102,2487.3154296875,1301.14904785156,0.9633708984375
332,-155.34,19.68,15.3744735717773,2786.71313476562,1246.97924804688,1.9734302734375
290,-155.329258,19.677957,15.740950012207,2842.89770507812,1255.4765625,2.03787578125
483,-155.32,19.5,15.1117523193359,2780.28393554688,1230.2216796875,1.4190408203125
506,-155.32,19.76,14.5275085449219,2977.5,1253.26110839844,1.7032609375
487,-155.31,19.47,16.1489959716797,2766.65478515625,1272.30017089844,1.3797685546875
399,-155.31,19.67,16.3087783813477,2941.9306640625,1279.59399414062,1.7543419921875
333,-155.31,19.89,15.1564971923828,3179.22314453125,1273.24157714844,1.567577734375
351,-155.31,19.97,19.0961273193359,3055.48583984375,1478.52075195312,1.4145666015625
301,-155.3,19.85,14.8107925415039,3183.17822265625,1266.88269042969,1.5595630859375
326,-155.29,19.45,17.185285949707,2631.30883789062,1340.79260253906,1.36361142578125
392,-155.29,19.55,15.6902114868164,3051.89184570312,1231.85522460938,2.0329876953125
405,-155.29,19.67,17.0051071166992,3047.09301757812,1314.95349121094,1.538414453125
408,-155.29,19.71,17.0573867797852,3007.79467773438,1334.29528808594,1.8924267578125
390,-155.29,19.79,15.4179412841797,3264.36645507812,1257.16589355469,1.915227734375
395,-155.29,19.83,15.1011505126953,3230.916015625,1268.68627929688,1.8558875
306,-155.29,19.92,16.5343292236328,3243.103515625,1318.88342285156,1.61608681640625
394,-155.27,19.49,16.6379989624023,2959.85986328125,1285.73681640625,1.6442546875
368,-155.27,19.63,17.1966125488281,3125.51049804688,1314.84973144531,1.55156328125
433,-155.27,19.7,17.7307083129883,3111.55590820312,1369.12255859375,1.586975
393,-155.27,19.83,16.0559936523438,3345.68505859375,1290.21752929688,1.809023046875
406,-155.27,19.87,16.5092132568359,3382.466796875,1306.68859863281,1.8029849609375
411,-155.27,19.92,17.5742797851562,3336.87329101562,1365.97619628906,1.69469296875
134,-155.267776437572,19.4965161290474,16.5602935791016,2985.52563476562,1280.91589355469,1.63088251953125
129,-155.26652888783,19.4965227294449,16.8128646850586,3028.7783203125,1293.28125,1.8780529296875
126,-155.263877585745,19.4976306917398,16.8128646850586,3028.7783203125,1293.28125,1.8780529296875
127,-155.263030962624,19.4935950898471,16.8128646850586,3028.7783203125,1293.28125,1.8780529296875
485,-155.26,19.38,18.0889602661133,2409.71118164062,1386.06518554688,1.32009365234375
431,-155.26,19.58,16.8892761230469,3145.58764648438,1291.98193359375,1.63970625
397,-155.26,19.76,17.3625457763672,3303.52880859375,1342.27624511719,1.5147548828125
317,-155.26,19.94,19.6137817382813,3341.96142578125,1499.69091796875,1.44841796875
375,-155.26,20,23.8474670410156,2907.90771484375,1849.76879882812,0.95084453125
289,-155.257481,19.694877,18.3929321289062,3203.25952148438,1405.41125488281,1.62422587890625
138,-155.255682705051,19.5062589824451,17.1137222290039,3085.86401367188,1306.71362304688,1.8687333984375
122,-155.255115670633,19.499022618665,17.1827407836914,3067.4296875,1308.26342773438,1.8186658203125
18,-155.252263,19.403232,17.7722595214844,2550.83325195312,1360.08728027344,1.41183076171875
130,-155.251560812603,19.4940362175167,17.1827407836914,3067.4296875,1308.26342773438,1.8186658203125
132,-155.250529841676,19.4780176852142,17.2152008056641,3009.47729492188,1318.28076171875,1.673006640625
494,-155.25,19.32,19.6865142822266,2219.45458984375,1496.46374511719,1.1830185546875
507,-155.25,19.96,21.2470718383789,3342.94409179688,1632.4892578125,1.29568544921875
131,-155.249886218083,19.4748555348422,17.2956970214844,2977.57153320312,1329.48193359375,1.6866658203125
137,-155.248491889075,19.4711156344053,17.5440368652344,3021.40966796875,1338.72229003906,1.58557470703125
140,-155.247760319616,19.5112347589604,17.1426284790039,3100.78979492188,1308.47509765625,1.9013517578125
128,-155.24763251289,19.5019878384174,17.1137222290039,3085.86401367188,1306.71362304688,1.8687333984375
398,-155.24,19.46,17.6102661132812,2996.57690429688,1340.8505859375,1.6231650390625
316,-155.24,19.71,18.8503524780273,3255.345703125,1431.83508300781,1.478510546875
139,-155.239026439267,19.5147300358387,17.5144973754883,3139.36596679688,1324.08044433594,1.88821640625
293,-155.237542,19.413278,17.5013061523438,2851.05517578125,1334.87561035156,1.56851455078125
292,-155.237235,19.414151,17.5013061523438,2851.05517578125,1334.87561035156,1.56851455078125
125,-155.236486925788,19.5177690551356,17.5428436279297,3157.59375,1325.33898925781,1.8302208984375
136,-155.23307533905,19.4767164250015,17.711897277832,3095.42895507812,1338.7548828125,1.8011798828125
112,-155.233072758158,19.3978772110509,17.8650695800781,2877.90283203125,1362.61279296875,1.42224560546875
135,-155.232012290153,19.5123872063941,17.7913787841797,3178.84594726562,1338.35546875,2.0073859375
123,-155.230487276563,19.4685293289264,17.7923782348633,3068.19140625,1345.11608886719,1.7268380859375
463,-155.23,19.38,18.2735092163086,2700.70434570312,1394.48547363281,1.22978671875
432,-155.23,19.41,17.6217010498047,2982.5556640625,1332.57165527344,1.56878740234375
412,-155.23,19.54,17.8718414306641,3235.3466796875,1342.84814453125,1.8044611328125
410,-155.23,19.68,19.0090805053711,3269.89819335938,1436.1376953125,1.61102568359375
318,-155.23,19.91,19.427815246582,3501.35766601562,1477.13903808594,1.52365947265625
117,-155.229083220181,19.3852002007579,18.0724273681641,2799.2412109375,1373.82897949219,1.27679208984375
102,-155.227346239639,19.3820512746222,18.2735092163086,2700.70434570312,1394.48547363281,1.22978671875
101,-155.223899691828,19.3756536653444,18.6426055908203,2673.87890625,1417.28454589844,1.26473212890625
133,-155.222920882009,19.4848752208602,17.978483581543,3158.3525390625,1348.92797851562,2.0696236328125
403,-155.22,19.41,17.9627532958984,3019.41430664062,1349.20324707031,1.674936328125
424,-155.22,19.48,17.9637512207031,3136.17626953125,1352.35168457031,1.9295880859375
427,-155.22,19.61,18.9196624755859,3312.435546875,1412.54333496094,1.6453724609375
331,-155.22,19.74,19.1299911499023,3419.3544921875,1438.43310546875,1.58402197265625
110,-155.218127837685,19.3781356890683,18.3674758911133,2771.6259765625,1392.744140625,1.314609375
124,-155.214078862257,19.4775638486691,18.3088668823242,3170.67846679688,1367.37854003906,2.0163791015625
363,-155.21,19.45,18.2427032470703,3086.58520507812,1370.38024902344,1.8043470703125
369,-155.21,19.57,18.5675643920898,3319.71630859375,1383.11608886719,1.62560048828125
322,-155.21,19.7,19.8403381347656,3378.86987304688,1491.18664550781,1.52648330078125
312,-155.21,19.86,19.3284774780273,3653.03564453125,1453.92224121094,1.6087568359375
286,-155.194924,19.905336,21.0812484741211,3663.2744140625,1596.74462890625,1.3975625
